"timeframe","state","rate_delta","rate_delta_nominal","resi_rate_delta","rate_pct","wind_solar_delta","wind_solar_pct","load_delta","load_pct","btm_delta","ee_delta","ev_delta","gas_share","gas_exposure","gas_exposure_nominal","coal_retirements_twh","utility_owned_gen","pou_pct","switching_pct","dr_potential","region","iso","expected_loss_mwh","expected_loss_fire_mwh","rate_delta_pre","rate_delta_nominal_pre","rate_pct_pre","saifi_delta","ami_delta","ca","rps_sales_cost"
"2016-2021","RI",0.373154694999698,2.16,1.8105291354365,0.0180070395476821,4.25137318144392,6.6453011752808,-126266,-0.016781162823769,4.87270844979508,5.6753870442988,0.00248593974320774,0.939761835866613,3.22073266009363,26.584813791453,0,0.00288057960252949,0.00508549491123551,0.454393317217798,0,"northeast",1,11.2261656042819,0.0113710549740845,3.1700583421967,3.24,0.180602796544583,0.4875,0.00407328165314897,0,3.0755348740185
"2016-2021","SC",-1.2053953615258,0.170000000000002,-1.5688209739881,-0.0938776579712935,2.31215328632905,448.492997255819,214586,0.00269656454615655,0.43553094927011,1.4371165663701,0.00133981719979367,0.215352855190671,0.947807073839105,7.65234689901295,0,0.911932276651873,0.37296439076166,0,4.46210412754524,"south",0,26.8215706158016,0.188410977122485,0.5554164594484,0.989999999999998,0.0452122333384906,-0.498,0.33186372742462,0,0
"2016-2021","SD",-0.6168252162516,0.6,-0.662293286054,-0.0488636866937442,21.6279747058603,0.671084492488782,911861,0.0751769442014654,0.00594890961479779,0.4370465619891,0.000641996054976452,0.0777364796666718,0.355131155633718,2.92481946644658,0,0.783799426504167,0.471922615798607,0,18.3395405410999,"midwest",1,30.9275731791307,3.16568557714438,1.7383823716086,1.78,0.159704333377332,-0.0435,0.106423946358467,0,0
"2016-2021","TN",-0.681192964231201,0.549999999999999,-0.721920823336101,-0.056270901761447,0.316757276223331,2.14802043186626,-1137302,-0.0112874118663152,0.00139756678472896,-0.24870604753383,0.00148307397818107,0.169031201190749,0.770724039003637,6.22720976806611,0,0.964267285273715,0.9806216892817,0,8.59350497640843,"south",0,12.0094252964263,0.0374865025324562,-0.849122891801299,-0.0499999999999989,-0.0655454364864171,0.1935,0.154940893903496,0,0
"2016-2021","TX",-0.379563010185599,0.710000000000001,-0.267754094606699,-0.0343298360924849,10.9094033328265,0.850192709564242,36966069,0.092725383183118,0.139194588013733,0.14715312120868,0.00273998948716111,0.497537507288759,1.92111095258821,15.5148382971141,0,0.217385257908125,0.268128113038181,0.631725033400685,3.25759150567737,"south",1,18.9145453101978,0.551507884253774,-1.5074870043596,-0.57,-0.119986104664822,0.8165,0.063347820914926,0,0
"2016-2021","UT",-2.06221604666074,-0.380000000000001,-2.7332738711595,-0.175946224773225,5.19186206726569,1.05536496840677,2498093,0.0827744059931475,1.14856319874217,0.70632081167487,0.00460946780920848,0.225338431385755,1.00456691672824,8.13979430649595,4.71860705415038,0.823207714988577,0.206616616041367,0,10.6196035123148,"west",0,27.3151987720802,5.85003343391928,1.285313916523,1.59,0.123168583812583,0.011,0.0583956038155961,0,0
"2016-2021","VA",-1.2451854639012,0.0500000000000007,-0.928248237682601,-0.104444501458704,3.52573929542235,155.392762137055,12964531,0.115465392015624,0.242185902839619,0.381160192400442,0.00361352022142125,0.539900159431636,1.8390596045508,14.8110275420403,14.8321858162929,0.787111207956778,0.169886720403412,0.02226207895461,2.75197104813065,"south",1,7.6790076442071,0.0737825242883881,-0.418507279056099,0.25,-0.0339133457677711,0.1245,0.272782792909018,0,0.0194092109803589
"2016-2021","VT",0.287363811705401,1.88,-0.0761970782783017,0.0156124690847558,5.92596840224924,0.323557874762808,-103754,-0.0188081102883195,1.65434451180973,2.695367228707,0.00515501303123556,0.000941390076403325,0.00575665599096298,0.0474749056198566,0,0.559110648036316,0.224621080332025,0,6.93664133229237,"northeast",1,9.2584492251092,0.0616902962908152,-0.169615904754,0.66,-0.009131083075296,-0.023,-0.09494553795682,0,0.261936775635407
"2016-2021","WA",-0.189513842630999,1.07,-1.0339205867772,-0.018358702884529,1.38633100773105,0.196645960063425,-686648,-0.00772510051041502,0.219581595464115,1.26480395117484,0.0073022392527389,0.116371349489671,0.466792269738392,3.77848374093896,0,0.877743538758735,0.616315926095608,0.0246155176048741,0.000726313823992022,"west",0,24.3172827086099,1.02564908912543,0.39968699558672,0.899999999999999,0.0402782499093944,-0.1005,0.379326182068998,0,0.314451624383042
"2016-2021","WI",-1.0278569175277,0.34,-1.353474354341,-0.0750146129064676,0.712778805063177,0.30505336382437,-309723,-0.00444134304844054,0.194140066960382,0.15161900365596,0.00120048848413651,0.286116895900424,1.23618297788597,10.1873237327221,0,0.868093594709882,0.167132338819927,0,4.4171362139642,"midwest",1,8.84954749138106,0.0541985810415012,-0.1036120311706,0.459999999999999,-0.0075050176313156,0.0215,0.433180932135147,0,0
"2016-2021","WV",-1.4163127637357,-0.110000000000001,-0.8112256356531,-0.12025364652989,0.581110779762531,0.308179440974203,701842,0.0218804964910685,0.0504293394616649,0.427421116445226,0.000607483814869958,0.0303410731972633,0.123098882516967,1.00294996356478,5.9871586896956,0.732004332949756,0.00477348214736613,0,0.124600733291219,"south",1,4.7746533075096,0.188812206337586,0.7773659415186,1.1,0.0706674106404633,0.0245,0.132883717169481,0,0
"2016-2021","WY",-1.45406140608885,0.0600000000000005,-2.0241375992821,-0.132087317840757,10.4430318600293,1.11014020846066,-770158,-0.0465215371670089,0.0919821095361151,1.00983678754655,0.000614667153137061,0.0241072793990694,0.120037280884012,0.982720565995212,0,0.863424995237541,0.308665767873746,0,0.443813465879932,"west",0,6.1011319068558,1.02288700714489,1.3779058931796,1.61,0.143078352896609,0.452,0.101425626611452,0,0
"2015-2020","AL",-0.2941571582391,0.51,-0.0860172807812987,-0.0237759054828244,0.268271936138193,Inf,-5449938,-0.061341715250702,-0.00327003474509852,0.0515130302111339,NA,0.39308984780198,1.36202076699517,10.6762151588901,32.3714520411969,0.727362442460357,0.378812532559641,0,11.9076417815268,"south",0,15.4043435647553,0.0877764964740268,-0.465718317298901,0.44,-0.0362771467385578,0.3845,0.0267924094846924,0,0
"2015-2020","AR",-0.6481511286376,0.130000000000001,-0.244287699308499,-0.0596803921181836,0.495994807883413,275.569755311945,-614151,-0.0132174532338793,0.190175362654134,2.84244461468385,NA,0.304877944867752,1.07167301044487,8.40406664330144,0,0.91651414201544,0.405490898474006,0,9.33592836843646,"south",1,17.6195905409925,0.500398201027898,0.3475355794879,0.909999999999999,0.0330582193120027,0.1765,0.08080955915718,0,0
"2015-2020","AZ",-1.5292312647721,0.0999999999999996,-1.766499202023,-0.107947655287827,2.4743300374851,0.716169478386132,4610658,0.0596081811399843,2.03575041776453,2.47051097852454,NA,0.348964771021855,0.913390736435367,7.03553111228164,21.2175919402564,0.784759325992499,0.487306895549749,0,8.62497444725693,"west",0,6.36429721473096,2.37798937353911,-0.418545816647201,0.65,-0.0286970823423564,-0.021,0.0616516277225574,0,0.0139044446566992
"2015-2020","CA",0.661930632857302,2.58,1.4765598585847,0.0313320412724048,8.96485388266183,0.652056876991241,-10995765,-0.0421018746467082,4.61919606606593,4.2002917419829,NA,0.478905462922047,2.04504090967717,15.8785776571556,0.152513421181064,0.38794880579968,0.242358455764344,0.183898093441261,10.1363001714403,"west",1,65.2914692005696,5.69140250201986,1.5442386672317,2.41,0.0788597946217611,0.2265,-0.046546105674186,1,0.183191277313514
