census_geoid,census_name,year,avg_total_lmp,avg_energy,avg_congestion,avg_loss,n_pnodes,inefficient_pricing,first_entry_year,treated,event_time,weight,group
51059482501,4825.01,2025,62.35552226027396,46.76924429223745,13.685284817351608,1.9015764840182652,2,15.586861301369874,,0,,1.0,control
51059482601,4826.01,2015,37.82349315068492,33.33905136986301,3.668019406392696,0.8164223744292234,3,4.4844417808219195,,0,,0.5,control
51059482601,4826.01,2016,31.155283849423196,27.524867941712206,3.19035025804493,0.4400656496660596,3,3.6304159077109897,,0,,0.5,control
51059482601,4826.01,2017,31.778668188736688,29.38840982488584,1.8039208523592094,0.5863375190258752,3,2.3902583713850847,,0,,0.5,control
51059482601,4826.01,2018,39.34473287671233,35.69340182648401,2.9075772450532718,0.7440848554033486,3,3.6516621004566203,,0,,0.5,control
51059482601,4826.01,2019,28.008589421613397,25.979946347031955,1.589161719939117,0.4401019786910198,3,2.0292636986301367,,0,,0.5,control
51059482601,4826.01,2020,22.239720704310866,20.62579007285974,1.4094558287795993,0.20491689435336968,3,1.614372723132969,,0,,0.5,control
51059482601,4826.01,2021,44.28424124809743,38.12522260273972,5.283374429223745,0.8761955859969559,3,6.159570015220701,,0,,0.5,control
51059482601,4826.01,2022,101.891101978691,73.38870547945204,26.11414916286149,2.388929223744292,3,28.503078386605782,,0,,0.5,control
51059482601,4826.01,2023,37.23887138508371,29.612191780821917,6.7578911719939105,0.869459284627093,3,7.627350456621004,,0,,0.5,control
51059482601,4826.01,2024,37.59658431997571,31.229977231329674,5.351670081967209,1.015508879781421,3,6.36717896174863,,0,,0.5,control
51059482601,4826.01,2025,61.574801369863,46.76924429223747,12.990060882800611,1.816063546423135,3,14.806124429223747,,0,,0.5,control
51059490103,4901.03,2015,37.604172374429226,33.33905136986301,3.670190639269408,0.5949303652968033,1,4.265121004566211,,0,,0.3333333333333333,control
51059490103,4901.03,2016,31.20341188524589,27.52486794171221,3.3994376138433524,0.279106329690346,1,3.6785439435336986,,0,,0.3333333333333333,control
51059490103,4901.03,2017,31.59011643835617,29.38840982488584,1.7880901826484026,0.4136164383561643,1,2.201706621004567,,0,,0.3333333333333333,control
51059490103,4901.03,2018,39.32389383561643,35.69340182648401,3.098158675799083,0.5326415525114158,1,3.6308002283104988,,0,,0.3333333333333333,control
51059490103,4901.03,2019,27.849809360730596,25.97994634703196,1.5487226027397258,0.3216461187214611,1,1.8703687214611868,,0,,0.3333333333333333,control
51059490103,4901.03,2020,22.051705373406204,20.62579007285974,1.290369990892532,0.1359039162112932,1,1.426273907103825,,0,,0.3333333333333333,control
51059490103,4901.03,2021,43.47481050228309,38.12522260273973,4.673610730593606,0.6765570776255706,1,5.350167808219177,,0,,0.3333333333333333,control
51059490103,4901.03,2022,91.01668150684937,73.38870547945204,15.78667694063927,1.8420582191780823,1,17.628735159817353,,0,,0.3333333333333333,control
51059490103,4901.03,2023,36.75672488584478,29.612191780821913,6.428728310502284,0.716445205479452,1,7.145173515981736,,0,,0.3333333333333333,control
51059490103,4901.03,2024,37.41984061930784,31.22997723132969,5.314743852459011,0.8757285974499097,1,6.1904724499089205,,0,,0.3333333333333333,control
51059490103,4901.03,2025,61.56666552511417,46.769244292237445,13.20012899543379,1.597868721461188,1,14.797997716894978,,0,,0.3333333333333333,control
51059491301,4913.01,2015,35.13273458904108,33.33905136986301,1.0808841324200928,0.7127990867579912,2,1.793683219178084,,0,,1.0,control
51059491301,4913.01,2016,29.59578210382514,27.52486794171221,1.4378455145719495,0.6330686475409835,2,2.070914162112933,,0,,1.0,control
51059491301,4913.01,2017,30.851281392694077,29.38840982488584,0.7802699771689499,0.682601598173516,2,1.462871575342466,,0,,1.0,control
51059491301,4913.01,2018,37.78946689497715,35.69340182648401,1.2231004566210044,0.8733190639269406,2,2.0964195205479452,,0,,1.0,control
51059491301,4913.01,2019,27.966648972602744,25.979946347031955,1.1288909817351593,0.8583852739726026,2,1.987276255707762,,0,,1.0,control
51059491301,4913.01,2020,22.23984460382514,20.62579007285974,0.9516934198542802,0.662809653916211,2,1.6145030737704913,,0,,1.0,control
51059491301,4913.01,2021,42.38725342465754,38.125222602739726,2.936790525114154,1.3258498858447483,2,4.262640410958903,,0,,1.0,control
51059491301,4913.01,2022,85.39131392694065,73.38870547945206,10.005718607305942,1.9974857305936076,2,12.00320433789955,,0,,1.0,control
51059491301,4913.01,2023,33.91542351598173,29.612191780821917,3.4972888127853867,0.8064760273972601,2,4.303764840182647,,0,,1.0,control
51059491301,4913.01,2024,35.00368681693988,31.22997723132969,2.9549077868852427,0.819399476320583,2,3.7743072632058254,,0,,1.0,control
51059491301,4913.01,2025,52.469086757990894,46.76924429223743,4.503589611872146,1.1966963470319638,2,5.700285958904109,,0,,1.0,control
51061930403,9304.03,2015,36.995408675799084,33.33905136986301,3.490480022831048,0.16587728310502295,2,3.656357305936071,,0,,1.0,control
51061930403,9304.03,2016,29.94237078779601,27.52486794171221,2.480452527322405,-0.06294968123861565,2,2.4175028460837895,,0,,1.0,control
51061930403,9304.03,2017,31.315442922374423,29.38840982488584,1.780343607305936,0.14668949771689496,2,1.9270331050228309,,0,,1.0,control
51061930403,9304.03,2018,38.228269977168964,35.69340182648401,2.3516712328767104,0.18333618721461187,2,2.5350074200913224,,0,,1.0,control
51061930403,9304.03,2019,27.36549600456621,25.97994634703196,1.360706621004566,0.0249874429223744,2,1.3856940639269404,,0,,1.0,control
51061930403,9304.03,2020,21.309556010928972,20.62579007285974,0.7835245901639343,-0.09958504098360646,2,0.6839395491803278,,0,,1.0,control
51061930403,9304.03,2021,41.15667066210045,38.125222602739726,2.8996289954337895,0.13212100456621,2,3.0317499999999997,,0,,1.0,control
51061930403,9304.03,2022,80.15460958904112,73.38870547945206,5.883660388127853,0.8828030821917805,2,6.766463470319634,,0,,1.0,control
51061930403,9304.03,2023,34.67521118721459,29.612191780821917,4.668180365296802,0.39544349315068483,2,5.063623858447487,,0,,1.0,control
51061930403,9304.03,2024,35.90359744990893,31.229977231329677,4.292011042805094,0.3819945355191256,2,4.67400557832422,,0,,1.0,control
51061930403,9304.03,2025,55.36043949771688,46.76924429223747,7.822410388127848,0.7692357305936075,2,8.591646118721455,,0,,1.0,control
