year,pnode_id,pnode_name,type,avg_total_lmp,avg_energy,avg_congestion,avg_loss,hours,latitude,longitude,GEOID,NAME
2018,51519933,MIDDLEBG,LOAD,38.58761045781482,35.69533051718233,2.26437036191346,0.6281961411119994,8759,38.95924315,-77.72156119,51107610900,6109
2018,53049069,CRANESCR,GEN,38.80008105948169,35.69533051718233,2.636215321383717,0.4686996232446627,8759,38.35364279,-77.45586288,51179010404,104.04
2018,57967521,RIVERTON,LOAD,37.588297750884784,35.69533051718233,1.8889233930814011,0.0041214750542298,8759,38.96540748,-78.17722791,51187020200,202
2018,57967571,CHRCHLND,LOAD,38.816073752711496,35.69533051718233,2.8029409749971403,0.3179187121817561,8759,36.87106757,-76.37693635,51740213001,2130.01
2018,57967575,BECO,LOAD,40.148022605320214,35.69533051718233,3.822540244320128,0.6305023404498228,8759,39.02455767,-77.43713272,51107611018,6110.18
2018,57967577,GREENWAY,LOAD,38.40976481333485,35.69533051718233,2.198301175933325,0.5164356661719377,8759,39.00405042,-77.47959763,51107611020,6110.20
2018,57967579,SWINKMIL,LOAD,39.539792213723054,35.69533051718233,2.9711964836168505,0.8736807854777943,8759,38.95016605,-77.19950261,51059480201,4802.01
2018,57967581,PEACHGDP,LOAD,39.02940860828862,35.69533051718233,3.497032766297522,-0.1629478250941888,8759,38.38144379,-78.88548045,51165011700,117
2018,61482237,STEPHENS,LOAD,38.12613882863339,35.69533051718233,1.9077737184610144,0.5234433154469688,8759,39.24490028,-78.08836906,51069050100,501
2018,61482239,STEPHENS,LOAD,38.12613882863339,35.69533051718233,1.9077737184610144,0.5234433154469688,8759,39.24490028,-78.08836906,51069050100,501
2018,61482241,FOREST2,LOAD,38.16356433382806,35.69533051718233,2.24432811964836,0.2241043498116224,8759,37.36345077,-79.29310555,51019030103,301.03
2018,61482253,OTTER,LOAD,38.242499143737895,35.69533051718233,2.5286996232446604,0.0185831715949309,8759,37.14295548,-79.28041261,51031020600,206
2018,61482255,STARKEY,LOAD,40.05418312592764,35.69533051718233,4.383496974540475,-0.0246626327206302,8759,37.21172208,-79.9872354,51161030802,308.02
2018,62871513,BRISTERS,EHV,38.153503824637525,35.69533051718233,2.3919488526087447,0.0662461468204132,8759,38.56312074,-77.59554124,51061930704,9307.04
2018,63381219,NORTHEAS,LOAD,40.39753510674734,35.69533051718233,3.81713665943601,0.8853944514213948,8759,37.55070134,-77.3623233,51087201203,2012.03
2018,63381221,NORTHEAS,LOAD,40.3974917227994,35.69533051718233,3.817054458271494,0.8854332686379721,8759,37.55070134,-77.3623233,51087201203,2012.03
2018,63381245,SNOWDENR,LOAD,39.62988354835025,35.69533051718233,3.0146569243064296,0.920271720516041,8759,37.57358082,-79.37089437,51009010100,101
2018,63381247,SNOWDENR,LOAD,39.71286904897819,35.69533051718233,3.014655782623589,1.0032709213380522,8759,37.57358082,-79.37089437,51009010100,101
2018,63381249,SNOWDENR,LOAD,39.77508962210298,35.69533051718233,3.102598470144995,0.9774426304372644,8759,37.57358082,-79.37089437,51009010100,101
2018,63381273,PROGRESS,LOAD,40.02965178673366,35.69533051718233,4.482612170339088,-0.1483502682954676,8759,36.96108746,-81.00360188,51197050101,501.01
2018,63381281,BALSTON,LOAD,39.19775773490121,35.69533051718233,2.7288446169654077,0.7738703048293178,8759,38.88498274,-77.0984868,51013101502,1015.02
2018,63381285,LADYSMCT,LOAD,38.19782851923736,35.69533051718233,2.635525744948054,-0.1330505765498345,8759,38.06684721,-77.51758861,51033030400,304
2018,63381383,LADYSMCT,GEN,38.197823952506,35.69533051718233,2.635525744948054,-0.133049434866994,8759,38.06684721,-77.51758861,51033030400,304
2018,63381385,LADYSMCT,GEN,38.19782623587168,35.69533051718233,2.635525744948054,-0.1330482931841534,8759,38.06684721,-77.51758861,51033030400,304
2018,65732129,PROGRESS,LOAD,40.02965178673366,35.69533051718233,4.482612170339088,-0.1483502682954676,8759,36.96108746,-81.00360188,51197050101,501.01
2018,67719559,FLOYD,LOAD,38.947513414773375,35.69533051718233,3.0621052631578927,0.1902055029112911,8759,36.92592942,-80.30859177,51063920103,9201.03
2018,67719561,GARRISON,LOAD,34.97557369562734,35.69533051718233,0.0459573010617642,-0.765854549606119,8759,38.45567963,-77.48973414,51179010205,102.05
2018,67719585,THRASHER,LOAD,38.78880579974883,35.69533051718233,2.7957997488297748,0.2978045438977054,8759,36.7592624,-76.24016888,51550020805,208.05
2018,71856523,MTN RUN,LOAD,38.59878753282341,35.69533051718233,2.465290558282908,0.438431327777144,8759,38.46291035,-77.97397651,51047930400,9304
2018,71856525,MTN RUN,LOAD,38.59878753282341,35.69533051718233,2.465290558282908,0.438431327777144,8759,38.46291035,-77.97397651,51047930400,9304
2018,71856527,MTN RUN,LOAD,38.59878753282341,35.69533051718233,2.465290558282908,0.438431327777144,8759,38.46291035,-77.97397651,51047930400,9304
2018,71856749,FOURRIVR,GEN,37.78199223655668,35.69533051718233,2.772163488982761,-0.685782623587168,8759,37.82178788,-77.44353517,51085320100,3201
2018,71856751,FOURRIVR,GEN,37.80393195570273,35.69533051718233,2.77216234729992,-0.6637766868363968,8759,37.82178788,-77.44353517,51085320100,3201
2018,71856753,FOURRIVR,GEN,37.78989724854437,35.69533051718233,2.7721646306656007,-0.677786276972257,8759,37.82178788,-77.44353517,51085320100,3201
2018,71856755,FOURRIVR,GEN,37.80810023975339,35.69533051718233,2.772154355520036,-0.6595969859573013,8759,37.82178788,-77.44353517,51085320100,3201
2018,71856757,FOURRIVR,GEN,37.82525744948054,35.69533051718233,2.7721566388857175,-0.6424660349354951,8759,37.82178788,-77.44353517,51085320100,3201
2018,71856759,FOURRIVR,GEN,37.82569813905697,35.69533051718233,2.772155497202877,-0.642024203676219,8759,37.82178788,-77.44353517,51085320100,3201
2018,71856761,FOURRIVR,GEN,38.445516611485345,35.69533051718233,2.9420105034821296,-0.1917684667199454,8759,37.82178788,-77.44353517,51085320100,3201
2018,74008591,GOSHEN,LOAD,34.21025802032195,35.69533051718233,-2.101719374357804,0.616596643452449,8759,37.96834452,-79.5092247,51163930200,9302
2018,74008661,ELKO4,LOAD,38.74171366594363,35.69533051718233,3.0090261445370454,0.0373284621532139,8759,37.47725917,-77.23744483,51087201404,2014.04
2018,74008665,LANDSTWN,LOAD,38.86942573353123,35.69533051718233,2.8021292384975447,0.3720801461354034,8759,36.77130203,-76.0921628,51810045433,454.33
2018,74008667,MCLAUGH,LOAD,39.155419568443904,35.69533051718233,2.7969825322525397,0.663341705674164,8759,36.87418604,-76.29850469,51710002700,27
2018,74008743,LADYSMCT,GEN,38.19782623587167,35.69533051718233,2.635525744948053,-0.1330482931841534,8759,38.06684721,-77.51758861,51033030400,304
2018,76427739,BECO,LOAD,40.146893480990975,35.69533051718233,3.822541386002968,0.6294131750199795,8759,39.02455767,-77.43713272,51107611018,6110.18
2018,76427741,DRANESVL,LOAD,39.86271606347756,35.69533051718233,3.3339251056056605,0.8338257791985385,8759,38.97939788,-77.36155865,51059480503,4805.03
2018,76427811,HCF,GEN,38.17085968717889,35.69533051718233,2.8540952163488944,-0.3787167484872702,8759,37.29786666,-77.2729608,51670980100,9801
2018,76427813,HCF,GEN,38.166961981961414,35.69533051718233,2.8540940746660537,-0.3825927617307911,8759,37.29786666,-77.2729608,51670980100,9801
2018,76427815,HCF,GEN,38.16569357232563,35.69533051718233,2.8540929329832134,-0.3838292042470601,8759,37.29786666,-77.2729608,51670980100,9801
2018,76427817,HCF,GEN,38.16675990409866,35.69533051718233,2.8540929329832134,-0.3827537390113028,8759,37.29786666,-77.2729608,51670980100,9801
2018,83734357,GREENWAY,LOAD,38.4091882635004,35.69533051718233,2.1983000342504844,0.515819157438064,8759,39.00405042,-77.47959763,51107611020,6110.20
2018,83734407,GREENWOO,GEN,37.66437607032768,35.69533051718233,1.7916771320927052,0.1774334969745406,8759,39.15236609,-78.13148503,51069051001,510.01
2018,83734429,ARNOLDCR,GEN,38.765039388058,35.69533051718233,2.714366936864937,0.3554846443657952,8759,38.27994231,-77.20435371,51099040301,403.01
2018,93353405,DANVILPL,LOAD,32.241649731704534,35.69533051718233,-2.812496860372188,-0.6414841876926591,8759,36.63167603,-79.39757009,51590000100,1
2018,93353407,DANVILPL,LOAD,32.241649731704534,35.69533051718233,-2.812496860372188,-0.6414841876926591,8759,36.63167603,-79.39757009,51590000100,1
2018,93353453,TECHDRIV,LOAD,39.56455531453364,35.69533051718233,3.9772702363283474,-0.108020321954561,8759,37.12252838,-80.38395996,51121020900,209
2018,93353461,NIVO,LOAD,40.201994519922366,35.69533051718233,3.8297145792898726,0.6773238954218516,8759,39.02340639,-77.46050049,51107611006,6110.06
2018,93353463,NIVO,LOAD,40.216608060280855,35.69533051718233,3.829713437607032,0.6918849183696767,8759,39.02340639,-77.46050049,51107611006,6110.06
2018,93353465,NWEST,LOAD,38.95340449823041,35.69533051718233,3.0760121018381072,0.1821669140312821,8759,37.63046819,-77.54155697,51087200126,2001.26
2018,98369935,PATRIOTC,LOAD,37.95338052289076,35.69533051718233,2.5285980134718544,-0.2705103322297065,8759,36.7058555,-79.91481694,51089010100,101
2018,98369939,SHACKMIL,LOAD,36.12969174563305,35.69533051718233,0.9873455873958212,-0.5530083342847352,8759,37.21348876,-81.90381736,51027010600,106
2018,98369961,MARSHRUN,LOAD,38.01265327092133,35.69533051718233,2.350987555657038,-0.0336020093617993,8759,38.52789851,-77.7696135,51061930706,9307.06
2018,98369963,MARSHRUN,LOAD,38.01263842904441,35.69533051718233,2.350986413974198,-0.0336168512387259,8759,38.52789851,-77.7696135,51061930706,9307.06
2018,98370183,NASA,LOAD,44.11145792898734,35.69533051718233,8.261231875784912,0.1551455645621645,8759,37.09336742,-76.38503463,51650010200,102
2018,98370185,NASA,LOAD,44.11145792898734,35.69533051718233,8.261231875784912,0.1551455645621645,8759,37.09336742,-76.38503463,51650010200,102
2018,98370469,MTNROAD,GEN,38.904430871104005,35.69533051718233,3.0739901815275683,0.1352700079917798,8759,37.67043029,-77.52191006,51087200416,2004.16
2018,112586009,LOCKHART,LOAD,36.37614910377901,35.69533051718233,1.1649982874757394,-0.4841991094873841,8759,37.15385841,-82.42560196,51051040300,403
2018,112586035,INDUSTPK,LOAD,39.6289542185181,35.69533051718233,3.0521840392738886,0.8817798835483501,8759,36.86389966,-76.24852728,51710003300,33
2018,112586037,LGHTFOOT,LOAD,39.111390569699765,35.69533051718233,2.9813528941659975,0.4349491951135975,8759,37.32823051,-76.75710981,51095080305,803.05
2018,119118225,OCCOQUAN,GEN,38.76471515013131,35.69533051718233,2.593350839136887,0.4763009475967575,8759,38.71315635,-77.26906377,51059492201,4922.01
2018,123900989,IDYLWOO4,LOAD,39.27150017125244,35.69533051718233,2.8383308596871815,0.7381596072611021,8759,38.88564244,-77.20960835,51059471402,4714.02
2018,135389821,SUFFOLK,GEN,38.45440461239868,35.69533051718233,2.7875065646763315,-0.028450736385432,8759,36.7103221,-76.58046887,51800075601,756.01
2018,135389827,IDYLWOO4,GEN,39.23125813449025,35.69533051718233,2.83830688434753,0.697914145450394,8759,38.88564244,-77.20960835,51059471402,4714.02
2018,1067161163,LKFOREST,LOAD,39.961854092933,35.69533051718233,4.7131864368078595,-0.4468249800205497,8759,37.37838469,-79.84733838,51023040401,404.01
2018,1067162354,FULLERRD,LOAD,38.68355177531683,35.69533051718233,2.6134204817901594,0.3750062792556227,8759,38.50080254,-77.36493535,51179010108,101.08
2018,1067162492,RADNORHT,LOAD,39.24531110857403,35.69533051718233,2.7259436008676805,0.8244411462495718,8759,38.88597774,-77.08253236,51013103401,1034.01
2018,1075443367,CAMBRIA,LOAD,33.63693458157324,35.69533051718233,-1.1895159264756248,-0.8692681812992349,8759,37.14251464,-80.41473651,51121020801,208.01
2018,1075448052,TYLER,LOAD,38.67099554743692,35.69533051718233,2.914508505537159,0.0612101838109372,8759,37.35109094,-77.39523909,51041100509,1005.09
2018,1084383072,HUNTINCT,LOAD,40.08758534079232,35.69533051718233,4.337910720401868,0.054457129809339,8759,37.30857259,-79.93011714,51770000400,4
2018,1084384387,ELKO4,LOAD,38.88025802032194,35.69533051718233,3.117764584998286,0.0671743349697454,8759,37.47725917,-77.23744483,51087201404,2014.04
2018,1084384755,SHELLBNK,LOAD,39.15467975796324,35.69533051718233,2.870374471971684,0.5892716063477569,8759,37.02997092,-76.3670871,51650010502,105.02
2018,1084384756,SHELLBNK,LOAD,39.15229135746088,35.69533051718233,2.8703756136545246,0.5869106062335884,8759,37.02997092,-76.3670871,51650010502,105.02
2018,1084385301,HOPEWELL,LOAD,37.18503253796094,35.69533051718233,1.718361685123873,-0.2286893480990983,8759,37.29006049,-77.28266628,51670980100,9801
2018,1084390333,BURLINGT,GEN,33.31508277200595,35.69533051718233,-2.501540130151844,0.1210731818700765,8759,36.57215819,-78.44491332,51117930700,9307
2018,1097726418,CHATHAM4,LOAD,38.91683068843473,35.69533051718233,2.525744948053428,0.6960041100582254,8759,36.84947605,-79.38763529,51143010500,105
2018,1097726960,ELKRUNDP,LOAD,38.07919968032881,35.69533051718233,2.350711268409635,0.0331738782966091,8759,38.55627275,-77.70973563,51061930705,9307.05
2018,1097727061,SIDEBURN,LOAD,38.99663546066902,35.69533051718233,2.61745290558283,0.6842139513643105,8759,38.7982307,-77.29637919,51059431801,4318.01
2018,1097733899,OCCOQUAN,GEN,38.76471515013131,35.69533051718233,2.593350839136887,0.4763009475967575,8759,38.71315635,-77.26906377,51059492201,4922.01
2018,1107277568,HARRISBU,LOAD,32.6414510788903,35.69533051718233,-3.2102329032994623,0.1560589108345701,8759,38.41132416,-78.8822805,51165011700,117
2018,1107277569,HARRISBU,LOAD,32.6414510788903,35.69533051718233,-3.2102329032994623,0.1560589108345701,8759,38.41132416,-78.8822805,51165011700,117
2018,1107282865,OLDCHRCH,LOAD,38.83277771435096,35.69533051718233,3.0529672337024767,0.0845107889028428,8759,37.63455996,-77.25058771,51085321402,3214.02
2018,1107283104,SHELHORN,LOAD,38.69024888685923,35.69533051718233,2.1976310081059487,0.7976435666171937,8759,38.998881,-77.471994,51107611020,6110.20
2018,1107283198,BRAMBLET,LOAD,38.186010960155286,35.69533051718233,2.184305285991553,0.3066034935494919,8759,38.96355793,-77.5490421,51107611029,6110.29
2018,1107283217,CLOVERHL,LOAD,38.51528370818586,35.69533051718233,2.4160794611257,0.4041077748601437,8759,38.719799,-77.499632,51153901304,9013.04
2018,1107283611,TIMBERVL,LOAD,40.04101153099669,35.69533051718233,3.893805228907412,0.4521166799862998,8759,38.62739254,-78.77872878,51165010802,108.02
2018,1107290216,CLIFTON,GEN,38.38302431784454,35.69533051718233,2.4143246945998396,0.2735746089736269,8759,38.78120873,-77.39880676,51059492500,4925
2018,1107333036,FRONT ROYAL,EHV,37.381122274232204,35.69533051718233,1.90731818700765,-0.2216657152642996,8759,38.96852935,-78.17746336,51187020200,202
2018,1123171334,RICHLAND,LOAD,36.108873159036406,35.69533051718233,1.046498458728165,-0.6330699851581233,8759,37.09214044,-81.80664264,51185021000,210
2018,1123172330,NEWROAD,LOAD,38.297860486356896,35.69533051718233,2.2643326863797237,0.3384164859002168,8759,38.93391329,-77.62540895,51107610900,6109
2018,1123172529,KINGSFRK,LOAD,38.74696198196141,35.69533051718233,2.7943920538874285,0.2573798378810368,8759,36.7843036,-76.60233969,51800075406,754.06
2018,1123172660,ARCOLA,LOAD,38.264527914145454,35.69533051718233,2.2643383947939255,0.3050839136887772,8759,38.8966549,-77.5698336,51107611813,6118.13
2018,1123172661,ARCOLA,LOAD,38.26442173764128,35.69533051718233,2.26434866993949,0.3050062792556227,8759,38.8966549,-77.5698336,51107611813,6118.13
2018,1123174785,DAVIS2,LOAD,33.11509076378583,35.69533051718233,-1.4874392053887435,-1.0929306998515809,8759,36.85186452,-76.17562484,51810040600,406
2018,1123179265,FRANKLIN,GEN,35.440790044525635,35.69533051718233,-1.4252791414545032,1.1708425619362952,8759,36.9834625,-79.91829925,51067020802,208.02
2018,1132286178,DUNNSVIL,LOAD,39.21269094645507,35.69533051718233,2.8753476424249325,0.6422559652928418,8759,37.85277896,-76.81263913,51057950800,9508
2018,1165472108,MONTEREY,LOAD,40.09245005137574,35.69533051718233,4.337905011987665,0.0593994748258934,8759,37.31602459,-79.92794802,51770000601,6.01
2018,1165472109,INGERSOL,LOAD,40.1182646420824,35.69533051718233,4.711153099668913,-0.2882806256421966,8759,37.34452674,-79.92031606,51161031202,312.02
2018,1165479554,BURLINGT,GEN,33.2856284964037,35.69533051718233,-2.501535563420482,0.0915572553944514,8759,36.57215819,-78.44491332,51117930700,9307
2018,1165479555,BURLINGT,GEN,33.2856284964037,35.69533051718233,-2.501535563420482,0.0915572553944514,8759,36.57215819,-78.44491332,51117930700,9307
2018,1165480777,WURNO,GEN,38.27696198196141,35.69533051718233,2.714389770521749,-0.132734330403014,8759,37.07469255,-80.71740545,51155210202,2102.02
2018,1183219021,HARRISBU,LOAD,32.6414510788903,35.69533051718233,-3.2102329032994623,0.1560589108345701,8759,38.41132416,-78.8822805,51165011700,117
2018,1183219022,HARRISBU,LOAD,32.6414510788903,35.69533051718233,-3.2102329032994623,0.1560589108345701,8759,38.41132416,-78.8822805,51165011700,117
2018,1183219023,HARRISBU,LOAD,32.6414510788903,35.69533051718233,-3.2102329032994623,0.1560589108345701,8759,38.41132416,-78.8822805,51165011700,117
2018,1183219024,HARRISBU,LOAD,32.6414510788903,35.69533051718233,-3.2102329032994623,0.1560589108345701,8759,38.41132416,-78.8822805,51165011700,117
2018,1183219025,HARRISBU,LOAD,32.6414510788903,35.69533051718233,-3.2102329032994623,0.1560589108345701,8759,38.41132416,-78.8822805,51165011700,117
2018,1183224483,WALTHALL,LOAD,38.69837766868362,35.69533051718233,2.9519899531910028,0.0510925904783651,8759,37.30339617,-77.39916863,51041100506,1005.06
2018,1183224660,SUFFOLK,LOAD,38.455716405982415,35.69533051718233,2.7775134147733747,-0.017108117364996,8759,36.7103221,-76.58046887,51800075601,756.01
2018,1183224741,BECO,LOAD,40.14793012901016,35.69533051718233,3.822540244320127,0.6304692316474482,8759,39.02455767,-77.43713272,51107611018,6110.18
2018,1183224822,HERNDNPK,LOAD,39.978957643566616,35.69533051718233,3.472072154355519,0.8119557027057882,8759,38.96607667,-77.37907567,51059480802,4808.02
2018,1183224844,LOVETTSV,LOAD,38.522579061536696,35.69533051718233,2.162187464322413,0.6654047265669599,8759,39.2954316,-77.63267947,51107610102,6101.02
2018,1183224859,OAKGROV4,LOAD,39.06925790615369,35.69533051718233,2.7903436465349913,0.5838417627583058,8759,38.18440517,-76.9986338,51193010300,103
2018,1183224922,WALNEY,LOAD,39.20140198652816,35.69533051718233,2.796973398789819,0.7094097499714576,8759,38.8936558,-77.41158523,51059482601,4826.01
2018,1183224936,ENTRPRIS,LOAD,38.39753510674734,35.69533051718233,2.197766868363968,0.5047003082543668,8759,39.00222414,-77.48039052,51107611020,6110.20
2018,1183224937,ENTRPRIS,LOAD,38.40085283708184,35.69533051718233,2.1977657266811277,0.5080420139285307,8759,39.00222414,-77.48039052,51107611020,6110.20
2018,1183231801,FRANKLIN,GEN,35.440790044525635,35.69533051718233,-1.4252791414545032,1.1708425619362952,8759,36.9834625,-79.91829925,51067020802,208.02
2018,1183232223,MEADOWBR,GEN,37.313236670852824,35.69533051718233,1.8376241580089057,-0.2198881150816302,8759,39.05806093,-78.25340577,51069050600,506
2018,1207060704,BURLINGT,LOAD,33.314925219773954,35.69533051718233,-2.501537846786163,0.1208471286676562,8759,36.57215819,-78.44491332,51117930700,9307
2018,1207060705,BURLINGT,LOAD,33.31508277200595,35.69533051718233,-2.501540130151844,0.1210731818700765,8759,36.57215819,-78.44491332,51117930700,9307
2018,1207065866,THORNTON,LOAD,38.90508048864023,35.69533051718233,3.119256764470828,0.0906176504167142,8759,36.92493006,-79.92403451,51067020702,207.02
2018,1207066638,NIVO,LOAD,40.375994976595486,35.69533051718233,3.890901929444001,0.7901290101609771,8759,39.02340639,-77.46050049,51107611006,6110.06
2018,1207074967,MOSBY,GEN,38.196200479506786,35.69533051718233,2.261890626783879,0.2391186208471286,8759,38.8949686,-77.56820306,51107611813,6118.13
2018,1207074968,MOSBY,GEN,38.196200479506786,35.69533051718233,2.261890626783879,0.2391186208471286,8759,38.8949686,-77.56820306,51107611813,6118.13
2018,1218904600,COLLEEN,LOAD,38.78008790957868,35.69533051718233,2.476882064162574,0.6081493321155385,8759,37.71045345,-78.94650685,51125950300,9503
2018,1218904601,COLLEEN,LOAD,38.78008790957868,35.69533051718233,2.476882064162574,0.6081493321155385,8759,37.71045345,-78.94650685,51125950300,9503
2018,1218904892,HALESBRA,LOAD,36.21192716063478,35.69533051718233,1.0048430186094304,-0.4883457015641057,8759,37.26051801,-81.94308053,51027010600,106
2018,1218904893,HALESBRA,LOAD,36.21192716063478,35.69533051718233,1.0048430186094304,-0.4883457015641057,8759,37.26051801,-81.94308053,51027010600,106
2018,1218905133,LOONEYCR,LOAD,36.505736956273545,35.69533051718233,1.0196335198081956,-0.2091962552802833,8759,37.31553478,-82.09443031,51027010100,101
2018,1218905363,PEAKSVIE,LOAD,37.72206187920993,35.69533051718233,1.9529169996574935,0.0739993149902956,8759,37.38946666,-79.12208623,51680001900,19
2018,1218905553,SHANNON,LOAD,34.61411119990864,35.69533051718233,-0.6077314761959108,-0.4734661491037792,8759,37.88256715,-78.04595556,51075400500,4005
2018,1218905572,SKEGGSBR,LOAD,36.84393081401987,35.69533051718233,1.141507021349467,0.007119534193401,8759,37.17674762,-82.03274296,51027010600,106
2018,1218905974,WHETSTNE,LOAD,36.66303345130723,35.69533051718233,1.0964938919968026,-0.1286904897819386,8759,37.17275691,-81.95527334,51027010600,106
2018,1218905978,GRUNDY,LOAD,36.536167370704405,35.69533051718233,1.0271343760703269,-0.1862666971115424,8759,37.30119801,-82.12463263,51027010100,101
2018,1218905979,GRUNDY,LOAD,36.536167370704405,35.69533051718233,1.0271343760703269,-0.1862666971115424,8759,37.30119801,-82.12463263,51027010100,101
2018,1218905980,HAYSI,LOAD,36.81162004795071,35.69533051718233,1.127785135289416,-0.0115184381778741,8759,37.20857863,-82.30075678,51051040100,401
2018,1218905981,HAYSI,LOAD,36.81162004795071,35.69533051718233,1.127785135289416,-0.0115184381778741,8759,37.20857863,-82.30075678,51051040100,401
2018,1218905982,JEWELRDG,LOAD,36.62463409064959,35.69533051718233,0.9868546637744036,-0.057443772120105,8759,37.19242587,-81.7830456,51185020400,204
2018,1218905983,JEWELRDG,LOAD,36.62463409064959,35.69533051718233,0.9868546637744036,-0.057443772120105,8759,37.19242587,-81.7830456,51185020400,204
2018,1218906760,BURTON,LOAD,39.480047950679314,35.69533051718233,3.1468957643566604,0.638020321954561,8759,36.90759809,-76.17297305,51810040000,400
2018,1218906801,ELIZRIV,LOAD,38.60343760703272,35.69533051718233,2.792298207557939,0.1158328576321497,8759,36.77374549,-76.31172605,51550021403,214.03
2018,1218907047,DULLES,LOAD,39.61843246945999,35.69533051718233,3.1295513186436814,0.7939251056056628,8759,38.94537623,-77.43175955,51059980200,9802
2018,1218907076,GREENWAY,LOAD,38.40195912775432,35.69533051718233,2.1979244205959585,0.5090444114624956,8759,39.00405042,-77.47959763,51107611020,6110.20
2018,1248985238,AIRPORT,LOAD,38.46647562507134,35.69533051718233,2.4006119420025125,0.3707215435552004,8759,38.73998268,-77.50915689,51683910402,9104.02
2018,1248993375,MOSBY,GEN,38.19613083685351,35.69533051718233,2.261890626783879,0.2390524032423791,8759,38.8949686,-77.56820306,51107611813,6118.13
2018,1248993376,MOSBY,GEN,38.19612741180499,35.69533051718233,2.261890626783879,0.2390501198766981,8759,38.8949686,-77.56820306,51107611813,6118.13
2018,1248993377,MOSBY,GEN,38.19614910377896,35.69533051718233,2.261890626783879,0.2390649617536247,8759,38.8949686,-77.56820306,51107611813,6118.13
2018,1248993378,MOSBY,GEN,38.19614796209612,35.69533051718233,2.261890626783879,0.2390649617536247,8759,38.8949686,-77.56820306,51107611813,6118.13
2018,1268563568,LOCKS,LOAD,38.485972142938685,35.69533051718233,2.897742893024315,-0.1071389428016896,8759,37.22197699,-77.44356458,51730810300,8103
2018,1268563614,NPOLE,LOAD,38.660038817216595,35.69533051718233,3.001040073067698,-0.036380865395593,8759,37.6362189,-77.79385635,51075400200,4002
2018,1292903327,BARTONVI,LOAD,37.72040529740839,35.69533051718233,1.7947174334969744,0.2305297408379951,8759,39.12957187,-78.20752686,51069050900,509
2018,1292903422,DOUBLETO,LOAD,37.56892110971572,35.69533051718233,1.8106713095102185,0.0630014841876925,8759,39.06134905,-78.13704877,51043010200,102
2018,1292915420,BARTONVI,GEN,37.72040529740839,35.69533051718233,1.7947174334969744,0.2305297408379951,8759,39.12957187,-78.20752686,51069050900,509
2018,1292915429,DOUBLETO,GEN,37.56892110971572,35.69533051718233,1.8106713095102185,0.0630014841876925,8759,39.06134905,-78.13704877,51043010200,102
2018,1292916186,CHRCHLND,GEN,38.83403242379268,35.69533051718233,2.800786619477106,0.3380796894622676,8759,36.87106757,-76.37693635,51740213001,2130.01
2018,1305117388,FRANKLIN,LOAD,35.440790044525635,35.69533051718233,-1.4252791414545032,1.1708425619362952,8759,36.9834625,-79.91829925,51067020802,208.02
2018,1305122390,CHATHAM4,LOAD,38.91566845530311,35.69533051718233,2.525744948053428,0.6947425505194653,8759,36.84947605,-79.38763529,51143010500,105
2018,1305122598,POLYESTR,LOAD,38.27506907181185,35.69533051718233,2.854103208128778,-0.2744936636602352,8759,37.2981794,-77.28344423,51670820300,8203
2018,1305122802,OAKRIDGE,LOAD,38.77558511245575,35.69533051718233,2.781169083228677,0.2992716063477567,8759,36.72468115,-76.62220275,51800075701,757.01
2018,1305122928,BRAMBLET,LOAD,38.186010960155286,35.69533051718233,2.184305285991553,0.3066034935494919,8759,38.96355793,-77.5490421,51107611029,6110.29
2018,1305129844,BURLINGT,GEN,33.314925219773954,35.69533051718233,-2.501537846786163,0.1208471286676562,8759,36.57215819,-78.44491332,51117930700,9307
2018,1305130206,FRANKLIN,GEN,35.440790044525635,35.69533051718233,-1.4252791414545032,1.1708425619362952,8759,36.9834625,-79.91829925,51067020802,208.02
2018,1305130456,SOUTHWES,GEN,39.30793812079006,35.69533051718233,2.674882977508849,0.9379598127640142,8759,37.50207966,-77.5323324,51041100107,1001.07
2018,1305131304,CHESAPKE,GEN,38.723648818358264,35.69533051718233,2.795539445142139,0.2328439319557027,8759,36.771,-76.303476,51550021402,214.02
2018,1305131306,CHESAPKE,GEN,38.72435095330518,35.69533051718233,2.795550861970544,0.2335335083913688,8759,36.771,-76.303476,51550021402,214.02
2018,1318136260,SHELHORN,LOAD,38.69024888685923,35.69533051718233,2.1976310081059487,0.7976435666171937,8759,38.998881,-77.471994,51107611020,6110.20
2018,1318136564,RAILRDDP,LOAD,38.416959698595726,35.69533051718233,2.365575978993037,0.3562803973056283,8759,38.77727691,-77.53570215,51153901409,9014.09
2018,1318136565,RAILRDDP,LOAD,38.416959698595726,35.69533051718233,2.365575978993037,0.3562803973056283,8759,38.77727691,-77.53570215,51153901409,9014.09
2018,1318143459,LAWRENCE,GEN,34.12395136431098,35.69533051718233,-1.969268181299235,0.3976458499828748,8759,36.74967218,-77.84646653,51025930203,9302.03
2018,1318144167,OAKHALL,GEN,57.42750770635916,35.69533051718233,19.205795182098417,2.526585226624045,8759,37.94334067,-75.57043579,51001090202,902.02
2018,1318144917,LANDSTWN,GEN,38.839351524146586,35.69533051718233,2.802130380180385,0.3420390455531452,8759,36.77130203,-76.0921628,51810045433,454.33
2018,1338422187,BEECHDP,LOAD,38.31096700536592,35.69533051718233,2.94408265783765,-0.3284678616280397,8759,36.62635991,-78.19166045,51117930300,9303
