pnode_id,pnode_name,pnode_type,pnode_subtype,zone,voltage_level,effective_date,termination_date
34885207,BAKRSPDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885209,BANISTE435 KV   BUS2LOAD,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885211,BARNJNDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885213,BASIN   13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885215,BASIN   35 KV   TX3,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885217,BASIN   35 KV   TX4,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885219,BEECHDP 115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885221,BELFLDDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885223,BELLWOOD13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885225,BELLWOOD13 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885229,BOYDTNDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885231,BRINKDP 115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885233,BRODNAX 13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885235,BROWNBOV115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885237,BUCKNGHM35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885243,CARVER  13 KV   TX4,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885245,CARVER  13 KV   TX5,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885247,CARVER  13 KV   TX6,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885249,CARVER  35 KV   TX7,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885251,CENTRAL 13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885253,CENTRAL 115 KV  DRAKBRDP,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885255,CENTRLIA13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885257,CENTRLIA13 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885259,CHAPARAL230 KV  TX1,BUS,LOAD,DOM,230 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885261,CHASECTY13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885265,CHATHAM469 KV   SHOCKODP,BUS,LOAD,DOM,69 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885269,CHESTER44 KV    RS6A,BUS,LOAD,DOM,4 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885277,CHESTER44 KV    RSS7,BUS,LOAD,DOM,4 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885279,CHESTER44 KV    RSS8,BUS,LOAD,DOM,4 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885303,CLIMAXDP69 KV   TX1,BUS,LOAD,DOM,69 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885313,CREWE   13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885315,CRSTLHDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885317,CURDSVDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885319,DANLTNDP69 KV   TX1,BUS,LOAD,DOM,69 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885321,DISPUTNT115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885323,DOMINION35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885325,DRYBURG 115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885327,DRYBURG 115 KV  TX2,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885329,DUNNSVIL35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885331,DUPONT4 13 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885333,DUPONT4 13 KV   TX3,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885335,DUPONT4 13 KV   TX4,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885337,ELMONT4 35 KV   TX3,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885339,ELMONT4 35 KV   TX4,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885341,EMPORADP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885343,EMPORIA 13 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885345,ENON4   35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885349,FARMVILL13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885351,FARMVILL13 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885353,FARMVILL35 KV   TX3,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885355,FORTLEE 13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885357,FORTLEE 13 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885359,FOURRIVR230 KV  COOP,BUS,LOAD,DOM,230 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885361,FREEMNDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885363,FTPICKET13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885365,FTPICKET115 KV  DP,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885367,GARNERDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885369,GARYDP  115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885371,GASBRGDP69 KV   TX1,BUS,LOAD,DOM,69 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885375,GREENWDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885377,GRETNA  13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885379,GRETNADP69 KV   TX1,BUS,LOAD,DOM,69 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885381,GRITDP  115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885389,HANOVER435 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885393,HARMONYV35 KV   TX3,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885395,HARVELL 13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885397,HARVELL 13 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885399,HARWGATE13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885401,HARWGATE13 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885403,HARWGATE35 KV   TX3,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885405,HAYES   35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885407,HAYES   35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885409,HICKGRDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885411,HOOPERDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885413,HOPEWEL435 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885415,HOPEWEL435 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885417,HOPEWEL435 KV   TX7,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885419,HUBER   115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885421,HULLSTR 35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885423,HULLSTR 35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885425,HULLSTR 35 KV   TX3,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885427,ICI     13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885429,ICI     13 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885431,IRONBRI435 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885433,IRONBRI435 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885435,IRONBRI435 KV   TX3,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885437,ISLCRKDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885439,IVOR    115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885441,JARRATT 115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885443,JARRATT 115 KV  TX2,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885445,JARRATT 115 KV  TX3,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885447,JARRATT 115 KV  TX4,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885449,JETERSVL35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885453,KDOMINDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885455,KENBRIDG13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885457,KERRDP  115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885459,KEVLAR  13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885461,KEVLAR  13 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885463,KINDERTN13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885465,KINGSLND115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885467,KINGSLND115 KV  TX2,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885471,LAKESID413 KV   TX7,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885473,LAKESID413 KV   TX9,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885475,LAKESID435 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885477,LAKESID435 KV   TX3,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885479,LANCASTR13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885481,LANCASTR35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885483,LANCASTR35 KV   TX3,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885489,LOCKS   13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885491,LOCKS   13 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885493,LOCKS   35 KV   TX4,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885497,MANCHSTR13 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885499,MANCHSTR13 KV   TX3,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885503,MARGARTV115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885505,MARLBORO35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885507,MARLBORO35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885509,MAURYST 115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885511,MDSNVLDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885513,METCALF 13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885515,MIDLOTH 35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885517,MIDLOTH 35 KV   TX5,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885519,MORANDP 115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885521,MTAIRYDP69 KV   TX1,BUS,LOAD,DOM,69 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885523,MTLAURE413 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885525,MTNROAD 35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885527,MTNROAD 35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885539,NATCYL  115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885541,NATWELDR230 KV  TX1,BUS,LOAD,DOM,230 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885543,NBOHEMDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885545,NDOSWLDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885547,NEAST   13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885549,NEAST   13 KV   TX3,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885551,NEAST   35 KV   TX5,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885553,NEAST   35 KV   TX6,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885555,NPOLE   35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885559,NRTHNECK35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885561,NRTHNECK35 KV   TX5,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885563,NUTBSHDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885565,NVIEWDP 115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885569,NWEST   13 KV   TX9,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885571,NWEST   35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885573,NWEST   35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885575,OLDCHRCH35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885577,OMEGADP 115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885579,OTTERRIV13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885581,OTTERRIV13 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885583,PAMPLIN 35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885585,PAMPLIN 35 KV   TX3,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885587,PAPERMIL35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885589,PCHAPEL 13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885591,PEARSON 35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885593,PERTH   35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885595,PERTH   35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885597,PIPELINE115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885599,PLAZA   13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885601,PLAZA   13 KV   TX3,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885603,PLAZA   35 KV   TX5,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885605,PLESNTH4115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885607,POE     35 KV   TX3,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885609,POE     35 KV   TX4,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885613,POWHATAN35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885615,POWHATAN35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885617,PROVFORG35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885619,REAMSDP 115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885621,REDHSEDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885623,REEDYCRK35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885625,REYMET  115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885627,RIVERRD 13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885629,RIVERRD 13 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885631,RIVERRD 35 KV   TX3,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885633,RIVERRD 35 KV   TX4,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885637,SAPONY  35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885639,SAPONY  35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885641,SHACKLFD35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885643,SHOCKOE 13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885645,SHOCKOE 13 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885647,SHOCKOE 35 KV   TX3,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885649,SHOCKOE 35 KV   TX4,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885651,SHORTPMP35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885653,SHORTPMP35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885655,SHORTPMP35 KV   TX3,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885657,SINAI   13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885659,SOBOSTON13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885661,SOBOSTON13 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885663,SOUTHILL13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885665,SOUTHILL13 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885667,STHCREEK35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885669,STHWEST 35 KV   TX4,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885671,STHWEST 35 KV   TX5,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885673,STRATFRD13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885675,STRATFRD13 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885677,TEMPLEAV35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885679,TRABUE4 35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885681,TREGO   115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885683,TURNER4 35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885685,TURNER4 35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885687,TWELFTHS13 KV   TX6,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885689,TWELFTHS13 KV   TX7,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885691,TWELFTHS35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885693,TWELFTHS35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885695,TWITTYCK35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885699,TYLER   35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885701,VICTORDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885703,VICTORIA115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885705,WAKFIELD35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885707,WAKFIELD35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885709,WALTHALL115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885711,WAN     35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885713,WAN     35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885715,WAVERLY413 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885717,WAVERLY413 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885719,WAVLYNO2115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885727,WELCO   35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885729,WHITEOA413 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885731,WHITEOA413 KV   TX2,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885733,WHITESTN13 KV   TX1,BUS,LOAD,DOM,13 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885735,WINTERPK35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885737,WINTERPK35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885739,WSTPOINT35 KV   TX1,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
34885741,WSTPOINT35 KV   TX2,BUS,LOAD,DOM,35 KV,2005-05-01T00:00:00,9999-12-31T00:00:00
