substation_name,latitude,longitude,pnode_match,pnode_id,type
Peaksview,37.38946666,-79.12208623,PEAKSVIE,1218905363,LOAD
Pearsons,37.67124566,-77.37924539,PEARSON,34885591,LOAD
Pendleton,36.79038605,-75.99842104,PENDLETN,34885959,LOAD
Pendleton,36.79038605,-75.99842104,PENDLETN,34885961,LOAD
Pendleton,36.79038605,-75.99842104,PENDLETN,2041990671,GEN
Penhook,36.97884841,-79.61653232,PENHOOK,32412239,LOAD
Peninsula,37.09145819,-76.38880985,PENINSLA,34885963,LOAD
Peninsula,37.09145819,-76.38880985,PENINSLA,34885965,LOAD
Peninsula,37.09145819,-76.38880985,PENINSLA,34885967,LOAD
Perdue Diesel Generation Facility,37.74189181,-75.65576839,PERDUE,21601652,LOAD
Permac,37.15704533,-81.9835342,PERMAC,2156115860,LOAD
Perth,37.01366302,-79.00402362,PERTH,34885593,LOAD
Perth,37.01366302,-79.00402362,PERTH,34885595,LOAD
Peters Mountain,37.37210044,-80.79814558,PETERSMO,32412245,LOAD
Philpott,36.77607146,-80.02717068,PHILPOTT,32416457,LOAD
Philpott,36.77607146,-80.02717068,PHILPOTT,34886933,GEN
Pinnacles,36.6669097,-80.4479937,PINNACLE,32412261,LOAD
Pinnacles,36.6669097,-80.4479937,PINNACLE,32412263,LOAD
Pioneer,38.754656,-77.512828,PIONEER,2156118582,LOAD
Pipeline,37.52167631,-77.4259527,PIPELINE,34885597,LOAD
Pipers Gap,36.75858586,-80.74842048,PIPERSGA,32412265,LOAD
Pipers Gap,36.75858586,-80.74842048,PIPERSGA,32412267,LOAD
Plaza,37.49803979,-77.47818438,PLAZA,34885599,LOAD
Plaza,37.49803979,-77.47818438,PLAZA,34885601,LOAD
Plaza,37.49803979,-77.47818438,PLAZA,34885603,LOAD
Pleasant View,39.07716711,-77.52943229,PLEASANT VIEW,35010371,EHV
Pleasant View,39.07590817,-77.5288222,PLEASNTV,34886347,LOAD
Pleasant View,39.07590817,-77.5288222,PLEASNTV,34886349,LOAD
Pleasant View,39.07590817,-77.5288222,PLEASNTV,41935447,LOAD
Pleasant View,39.07590817,-77.5288222,PLEASNTV,2156113998,LOAD
Pleasant Hill,36.55111147,-77.52904785,PLESNTH4,34885605,LOAD
Poages Mill,37.19948276,-80.0346502,POAGESMI,32412275,LOAD
Poe,37.19995371,-77.35909115,POE,34885607,LOAD
Poe,37.19995371,-77.35909115,POE,34885609,LOAD
Poland Road,38.91751631,-77.49173629,POLANDRD,1552832688,LOAD
Poland Road,38.91751631,-77.49173629,POLANDRD,1552832689,LOAD
Poland Road,38.91751631,-77.49173629,POLANDRD,2156110848,LOAD
Poland Road,38.91751631,-77.49173629,POLANDRD,2156110849,LOAD
Polyester PS,37.2981794,-77.28344423,POLYESTR,1305122598,LOAD
Polyester PS,37.2981794,-77.28344423,POLYESTR,1552845038,GEN
Possum Point,38.54052188,-77.27942618,POSSUMP4,34886371,LOAD
Possum Point,38.54052188,-77.27942618,POSSUMP4,34886373,LOAD
Possum Point,38.54052188,-77.27942618,POSSUMP4,34887887,GEN
Possum Point,38.54052188,-77.27942618,POSSUMP4,34887889,GEN
Possum Point,38.54052188,-77.27942618,POSSUMP4,34887891,GEN
Possum Point,38.54052188,-77.27942618,POSSUMP4,34887893,GEN
Possum Point,38.54052188,-77.27942618,POSSUMP4,34887895,GEN
Possum Point,38.54052188,-77.27942618,POSSUMP4,34887897,GEN
Possum Point,38.54052188,-77.27942618,POSSUMP4,34887899,GEN
Possum Point,38.54052188,-77.27942618,POSSUMP4,34887901,GEN
Possum Point,38.54052188,-77.27942618,POSSUMP4,40243755,GEN
Possum Point,38.54052188,-77.27942618,POSSUMP4,40243757,GEN
Possum Point,38.54052188,-77.27942618,POSSUMP4,40243759,GEN
Possum Point,38.54052188,-77.27942618,POSSUMP4,40243761,GEN
Possum Point,38.54052188,-77.27942618,POSSUMP4,40243763,GEN
Possum Point,38.54052188,-77.27942618,POSSUMP4,40243765,GEN
Possum Point,38.54052188,-77.27942618,POSSUMP4,1388604739,LOAD
Possum Point,38.54052188,-77.27942618,POSSUMP4,2156118954,LOAD
Possum Point,38.54052188,-77.27942618,POSSUMP4,2156119173,LOAD
Possum Point,38.54052188,-77.27942618,POSSUMP4,2156119191,LOAD
Possum Point,38.54052188,-77.27942618,POSSUMP4,2156119312,LOAD
Possum Point,38.54052188,-77.27942618,POSSUMP4,2156119516,LOAD
Possum Point,38.54052188,-77.27942618,POSSUMP4,2156119591,LOAD
Possum Point,38.54052188,-77.27942618,POSSUMP4,2156119598,LOAD
Prices Fork,37.22961721,-80.44460014,PRICESFO,2156113279,LOAD
Prices Fork,37.22961721,-80.44460014,PRICESFO,2156113463,LOAD
Prince William Dp,38.74964876,-77.47438746,PRINCWIL,34886375,LOAD
Proffit,38.11857582,-78.41537937,PROFITDP,34886855,LOAD
Proffit,38.11857582,-78.41537937,PROFITDP,34886857,LOAD
Progress Park,36.96108746,-81.00360188,PROGRESS,63381273,LOAD
Progress Park,36.96108746,-81.00360188,PROGRESS,65732129,LOAD
Quantico,38.51635438,-77.30371462,QUANTICO,34886377,LOAD
Quantico,38.51635438,-77.30371462,QUANTICO,34886379,LOAD
Radnor Heights,38.88597774,-77.08253236,RADNORHT,1067162492,LOAD
Railroad DP,38.77727691,-77.53570215,RAILRDDP,1318136564,LOAD
Railroad DP,38.77727691,-77.53570215,RAILRDDP,1318136565,LOAD
Ravensworth,38.79675185,-77.24370308,RAVENSWO,32412319,LOAD
Reams,37.08919504,-77.42517513,REAMSDP,34885619,LOAD
Redbud,39.21197165,-78.13499188,REDBUD,5021485,LOAD
Redbud,39.21197165,-78.13499188,REDBUD,5021486,LOAD
Redbud,39.21197165,-78.13499188,REDBUD,2156115362,GEN
Redbud,39.21197165,-78.13499188,REDBUD,2156115373,LOAD
Redbud,39.21197165,-78.13499188,REDBUD,2156115551,LOAD
Red Hill,37.96676425,-78.62678058,REDHILL,38367925,LOAD
Red Oak (AP),37.21217184,-81.75237776,REDOAKA,1048049,GEN
Red Oak (AP),37.21217184,-81.75237776,REDOAKA,1048050,GEN
Reedy Creek,36.69771299,-78.87641442,REEDYCRK,34885623,LOAD
Reeves Ave,36.84204059,-76.27318095,REEVESAV,34885977,LOAD
Reeves Ave,36.84204059,-76.27318095,REEVESAV,34885979,LOAD
Reeves Ave,36.84204059,-76.27318095,REEVESAV,34885981,LOAD
Remington,38.53964352,-77.7772197,REMINGTN,34886383,LOAD
Remington,38.53964352,-77.7772197,REMINGTN,34886385,LOAD
Remington,38.53964352,-77.7772197,REMINGTN,1388614460,GEN
Remington CT,38.543852,-77.76959512,REMNTNCT,34886387,LOAD
Remington CT,38.543852,-77.76959512,REMNTNCT,34886389,LOAD
Remington CT,38.543852,-77.76959512,REMNTNCT,34887903,GEN
Remington CT,38.543852,-77.76959512,REMNTNCT,34887905,GEN
Remington CT,38.543852,-77.76959512,REMNTNCT,34887907,GEN
Remington CT,38.543852,-77.76959512,REMNTNCT,34887909,GEN
Reston,38.95291359,-77.34561861,RESTON,34886391,LOAD
Reston,38.95291359,-77.34561861,RESTON,34886393,LOAD
Reston,38.95291359,-77.34561861,RESTON,34886395,LOAD
Reusens,37.46249542,-79.18712614,REUSENS,32412345,LOAD
Reusens,37.46249542,-79.18712614,REUSENS,32412347,LOAD
Reusens,37.46249542,-79.18712614,REUSENS,32418507,GEN
Reusens,37.46249542,-79.18712614,REUSENS,32418509,GEN
Reusens,37.46249542,-79.18712614,REUSENS,32418511,GEN
Reusens,37.46249542,-79.18712614,REUSENS,32418513,GEN
Reusens,37.46249542,-79.18712614,REUSENS,32418515,GEN
Reusens,37.46249542,-79.18712614,REUSENS,2041957372,LOAD
Reusens,37.46249542,-79.18712614,REUSENS,2156111807,LOAD
Reymet,37.38896585,-77.40747616,REYMET,34885625,LOAD
Richlands,37.09214044,-81.80664264,RICHLAND,1123171334,LOAD
Ridgeway,36.58641859,-79.8386542,RIDGEWAY,32412357,LOAD
River Road,37.5744277,-77.5751679,RIVERRD,34885627,LOAD
River Road,37.5744277,-77.5751679,RIVERRD,34885629,LOAD
River Road,37.5744277,-77.5751679,RIVERRD,34885631,LOAD
River Road,37.5744277,-77.5751679,RIVERRD,34885633,LOAD
Riverton,38.96540748,-78.17722791,RIVERTON,5021496,LOAD
Riverton,38.96540748,-78.17722791,RIVERTON,5021745,GEN
Riverton,38.96540748,-78.17722791,RIVERTON,33884119,LOAD
Riverton,38.96540748,-78.17722791,RIVERTON,57967521,LOAD
Riverville,37.5111295,-78.91198683,RIVERVIL,32412377,LOAD
Riverville,37.5111295,-78.91198683,RIVERVIL,32412379,LOAD
Riverville,37.5111295,-78.91198683,RIVERVIL,32412381,LOAD
Roanoke Electric Steel,37.27560807,-79.99904598,ROANELST,32412383,LOAD
Roanoke Electric Steel,37.27560807,-79.99904598,ROANELST,32412385,LOAD
Roanoke Electric Steel,37.27560807,-79.99904598,ROANELST,32412387,LOAD
Roanoke,37.25039131,-79.9208591,ROANOKE,32412389,LOAD
Rockcastle,37.13219084,-79.57128068,ROCKCAST,32412407,LOAD
Rockbridge,37.79844248,-79.41556716,ROCKRIDG,49283,LOAD
Rockbridge,37.79844248,-79.41556716,ROCKRIDG,49284,LOAD
Rockbridge,37.79844248,-79.41556716,ROCKRIDG,49285,LOAD
Rosslyn,38.89607909,-77.07153605,ROSLYN,34886397,LOAD
Rosslyn,38.89607909,-77.07153605,ROSLYN,34886399,LOAD
Rosslyn,38.89607909,-77.07153605,ROSLYN,34886401,LOAD
Rosslyn,38.89607909,-77.07153605,ROSLYN,34886403,LOAD
Roundtable,39.00522961,-77.46653049,ROUNDTBL,2156114335,LOAD
Roundtable,39.00522961,-77.46653049,ROUNDTBL,2156114363,LOAD
Roundtable,39.00522961,-77.46653049,ROUNDTBL,2156114453,LOAD
Roundtable,39.00522961,-77.46653049,ROUNDTBL,2156114483,LOAD
Ruritan,36.81938786,-76.25825674,RURITAN,34885983,LOAD
Rustburg,37.27718258,-79.10626852,RUSTBURG,32412459,LOAD
Saltville,36.89548797,-81.75334542,SALTVILL,32412473,LOAD
Saltville,36.89548797,-81.75334542,SALTVILL,32412475,LOAD
Saltville,36.89548797,-81.75334542,SALTVILL,2156112758,LOAD
Saltville,36.89548797,-81.75334542,SALTVILL,2156112873,LOAD
Sapony,36.94478174,-77.47668023,SAPONY,34885637,LOAD
Sapony,36.94478174,-77.47668023,SAPONY,34885639,LOAD
Sapony,36.94478174,-77.47668023,SAPONY,1388614366,GEN
Sapony,36.94478174,-77.47668023,SAPONY,2156117487,GEN
South Christiansburg,37.1192675,-80.39790868,SCHRISTI,32412515,LOAD
Scottsville,37.79546857,-78.50932864,SCOTTSVI,2156116592,LOAD
Scottsville,37.79546857,-78.50932864,SCOTTSVI,2156116595,LOAD
Seaford,37.17419781,-76.47677782,SEAFORD,34885985,LOAD
Seaford,37.17419781,-76.47677782,SEAFORD,34885987,LOAD
Septa,37.01474397,-76.73866348,SEPTA,35010353,EHV
Sewell's Point,36.93102593,-76.31858042,SEWELLPT,34885991,LOAD
Shack Mills Station,37.21348876,-81.90381736,SHACKMIL,98369939,LOAD
Southampton Power Station,36.65318665,-76.99554592,SHAMPTON,34887857,GEN
Shannon Hill,37.88256715,-78.04595556,SHANNON,32412561,LOAD
Shannon Hill,37.88256715,-78.04595556,SHANNON,1218905553,LOAD
Shannon Hill,37.88256715,-78.04595556,SHANNON,2156113109,LOAD
Shawsville,37.14759537,-80.26555339,SHAWSVIL,32412571,LOAD
Shellhorn,38.998881,-77.471994,SHELHORN,1107283104,LOAD
Shellhorn,38.998881,-77.471994,SHELHORN,1318136260,LOAD
Shellhorn,38.998881,-77.471994,SHELHORN,2156119068,LOAD
Shellhorn,38.998881,-77.471994,SHELHORN,2156119087,LOAD
Shellbank,37.02997092,-76.3670871,SHELLBNK,34885997,LOAD
Shellbank,37.02997092,-76.3670871,SHELLBNK,1084384755,LOAD
Shellbank,37.02997092,-76.3670871,SHELLBNK,1084384756,LOAD
Sherwood,38.02126164,-78.52598849,SHERWOOD,34886867,LOAD
Sherwood,38.02126164,-78.52598849,SHERWOOD,34886869,LOAD
Shockoe,37.55280144,-77.42762436,SHOCKOE,34885643,LOAD
Shockoe,37.55280144,-77.42762436,SHOCKOE,34885645,LOAD
Shockoe,37.55280144,-77.42762436,SHOCKOE,34885647,LOAD
Shockoe,37.55280144,-77.42762436,SHOCKOE,34885649,LOAD
Short Pump,37.65962425,-77.62363304,SHORTPMP,34885651,LOAD
Short Pump,37.65962425,-77.62363304,SHORTPMP,34885653,LOAD
Short Pump,37.65962425,-77.62363304,SHORTPMP,34885655,LOAD
Sideburn,38.7982307,-77.29637919,SIDEBURN,34886405,LOAD
Sideburn,38.7982307,-77.29637919,SIDEBURN,1097727061,LOAD
Sinai,36.74305068,-78.92984967,SINAI,34885657,LOAD
Sinai,36.74305068,-78.92984967,SINAI,2156114031,LOAD
Skaggs Branch,37.17674762,-82.03274296,SKEGGSBR,1218905572,LOAD
Skimmer,37.52011721,-79.35164297,SKIMMER,32412597,LOAD
Skimmer,37.52011721,-79.35164297,SKIMMER,2156116507,LOAD
Slabtown,38.22456512,-77.47377842,SLABTNDP,34886407,LOAD
Slabtown,38.22456512,-77.47377842,SLABTNDP,1379258938,LOAD
South Lynchburg,37.36193425,-79.17982079,SLYNCHBU,32412609,LOAD
South Lynchburg,37.36193425,-79.17982079,SLYNCHBU,32412611,LOAD
South Lynchburg,37.36193425,-79.17982079,SLYNCHBU,32412615,LOAD
South Lynchburg,37.36193425,-79.17982079,SLYNCHBU,32412617,LOAD
South Lynchburg,37.36193425,-79.17982079,SLYNCHBU,32412619,LOAD
Smith Mountain,37.04034538,-79.53246603,SMITH MOUNT,977712853,AGGREGATE
Smithfield,36.9597007,-76.66956785,SMITHFLD,34886007,LOAD
Smithfield,36.9597007,-76.66956785,SMITHFLD,34886009,LOAD
Smithfield,36.9597007,-76.66956785,SMITHFLD,2156114008,GEN
NOVEC Smoketown,38.64157111,-77.30230777,SMOKTNDP,34886409,LOAD
Snowden,37.57358082,-79.37089437,SNOWDENR,63381245,LOAD
Snowden,37.57358082,-79.37089437,SNOWDENR,63381247,LOAD
Snowden,37.57358082,-79.37089437,SNOWDENR,63381249,LOAD
South Boston,36.70029515,-78.91301087,SOBOSTON,34885659,LOAD
South Boston,36.70029515,-78.91301087,SOBOSTON,34885661,LOAD
South Hill,36.72624205,-78.11698543,SOUTHILL,34885663,LOAD
South Hill,36.72624205,-78.11698543,SOUTHILL,34885665,LOAD
Southwest,37.50207966,-77.5323324,SOUTHWES,5021016,LOAD
Southwest,37.50207966,-77.5323324,SOUTHWES,5021017,LOAD
Southwest,37.50207966,-77.5323324,SOUTHWES,5021018,LOAD
Southwest,37.50207966,-77.5323324,SOUTHWES,5021019,LOAD
Southwest,37.50207966,-77.5323324,SOUTHWES,1305130456,GEN
Sowego DP,38.59129348,-77.57779074,SOWEGODP,34886411,LOAD
Sperryville,38.65846951,-78.22062419,SPERRYVI,5021540,LOAD
Sperryville,38.65846951,-78.22062419,SPERRYVI,2156109546,LOAD
Spruance NUG,37.45453351,-77.429386,SPRUANCE G3G4,2156109263,AGGREGATE
Stafford,38.44610159,-77.3891976,STAFFORD,34886413,LOAD
Stafford,38.44610159,-77.3891976,STAFFORD,34886415,LOAD
Starkey,37.21172208,-79.9872354,STARKEY,32412685,LOAD
Starkey,37.21172208,-79.9872354,STARKEY,61482255,LOAD
Staunton,38.14781859,-79.06615965,STAUNTON,34886877,LOAD
Staunton,38.14781859,-79.06615965,STAUNTON,1379259225,LOAD
Stephenson,39.24490028,-78.08836906,STEPHENS,61482237,LOAD
Stephenson,39.24490028,-78.08836906,STEPHENS,61482239,LOAD
Sterling Park,38.99468114,-77.42076954,STERLING,2156109319,LOAD
Sterling Park,38.99468114,-77.42076954,STERLING,2156109320,LOAD
South Creek,37.36208653,-78.85163391,STHCREEK,34885667,LOAD
St Johns DP,38.0293359,-77.43118131,STJOHNDP,47012229,LOAD
St. Johns,38.03114507,-77.42765586,STJOHNS4,34886425,LOAD
Stockton,36.6825974,-79.7404935,STOCKTON,1552826948,LOAD
Stockton,36.6825974,-79.7404935,STOCKTON,1552826949,LOAD
Strasburg,39.00164336,-78.35871382,STRASBUR,5021550,LOAD
Strasburg,39.00164336,-78.35871382,STRASBUR,5021551,LOAD
Strasburg,39.00164336,-78.35871382,STRASBUR,38367843,LOAD
Strasburg,39.00164336,-78.35871382,STRASBUR,1379254873,LOAD
Stumpy Lake,36.77946913,-76.15755976,STUMPYLK,34886013,LOAD
Stumpy Lake,36.77946913,-76.15755976,STUMPYLK,34886015,LOAD
Suffolk,36.7103221,-76.58046887,SUFFOLK,38367911,LOAD
Suffolk,36.7103221,-76.58046887,SUFFOLK,135389821,GEN
Suffolk,36.7103221,-76.58046887,SUFFOLK,1183224660,LOAD
Suffolk,36.7103221,-76.58046887,SUFFOLK,1356178189,EHV
Suffolk,36.7103221,-76.58046887,SUFFOLK,2156112379,GEN
Suffolk,36.7103221,-76.58046887,SUFFOLK,2156112827,GEN
Sully,38.91977204,-77.42839291,SULLY,34886429,LOAD
Sully,38.91977204,-77.42839291,SULLY,34886431,LOAD
Surry,37.16202033,-76.69477726,SURRY,35010355,EHV
Swinks Mill,38.95016605,-77.19950261,SWINKMIL,34886433,LOAD
Swinks Mill,38.95016605,-77.19950261,SWINKMIL,57967579,LOAD
Tank Hill,37.00202307,-79.89815497,TANKHILL,32412799,LOAD
Tank Hill,37.00202307,-79.89815497,TANKHILL,2156110815,LOAD
Tasley,37.70603558,-75.70276562,TASLEY,50021,LOAD
Tasley,37.70603558,-75.70276562,TASLEY,50022,LOAD
Tasley,37.70603558,-75.70276562,TASLEY,50023,LOAD
Tasley,37.70603558,-75.70276562,TASLEY,50924,GEN
Tazewell,37.14809388,-81.54568417,TAZEWELL,32412803,LOAD
Tazewell,37.14809388,-81.54568417,TAZEWELL,32412805,LOAD
South Christianburg,37.12252838,-80.38395996,TECHDRIV,93353453,LOAD
Thalia,36.83951016,-76.13444539,THALIA,34886037,LOAD
Thalia,36.83951016,-76.13444539,THALIA,34886039,LOAD
Thole Street,36.90006169,-76.25806708,THOLEST,34886041,LOAD
Thornton,36.92493006,-79.92403451,THORNTON,32412829,LOAD
Thornton,36.92493006,-79.92403451,THORNTON,1207065866,LOAD
Thrasher,36.7592624,-76.24016888,THRASHER,34886051,LOAD
Thrasher,36.7592624,-76.24016888,THRASHER,34886053,LOAD
Thrasher,36.7592624,-76.24016888,THRASHER,67719585,LOAD
Timberville,38.62739254,-78.77872878,TIMBERVL,34886883,LOAD
Timberville,38.62739254,-78.77872878,TIMBERVL,1107283611,LOAD
Toano,37.3632413,-76.80487749,TOANO,34886055,LOAD
Toano,37.3632413,-76.80487749,TOANO,34886057,LOAD
Todds Tavern DP,38.2478853,-77.66591262,TODDSTVN,34886887,LOAD
Todds Tavern DP,38.2478853,-77.66591262,TODDSTVN,1388605061,LOAD
Bland,37.09728154,-81.13053873,TOWNCRK,1439644393,LOAD
Trabue,37.50726651,-77.62899297,TRABUE,32412863,LOAD
Trabue,37.50726651,-77.62899297,TRABUE,32412865,LOAD
Trabue,37.50726651,-77.62899297,TRABUE,32412867,LOAD
Trego,36.6010095,-77.63719698,TREGO,34885681,LOAD
Trego,36.6010095,-77.63719698,TREGO,2156119492,LOAD
Trices Lake,37.66297275,-78.23822108,TRICESLK,34886889,LOAD
Turner Road,37.44748273,-77.30143635,TURNER,32412877,LOAD
Turner Road,37.44748273,-77.30143635,TURNER,32412881,LOAD
Twelvth Street,37.53357342,-77.43984127,TWELFTHS,34885687,LOAD
Twelvth Street,37.53357342,-77.43984127,TWELFTHS,34885689,LOAD
Twelvth Street,37.53357342,-77.43984127,TWELFTHS,34885691,LOAD
Twelvth Street,37.53357342,-77.43984127,TWELFTHS,34885693,LOAD
Tyler,37.35109094,-77.39523909,TYLER,34885699,LOAD
Tyler,37.35109094,-77.39523909,TYLER,1075448052,LOAD
Tyler,37.35109094,-77.39523909,TYLER,2156118642,GEN
Tysons,38.93202821,-77.23689132,TYSONS,34886435,LOAD
Tysons,38.93202821,-77.23689132,TYSONS,34886437,LOAD
Tysons,38.93202821,-77.23689132,TYSONS,34886439,LOAD
Tysons,38.93202821,-77.23689132,TYSONS,34886441,LOAD
Tysons,38.93202821,-77.23689132,TYSONS,2156112264,GEN
Virginia Beach,36.84999299,-76.01704977,VABEACH,34886071,LOAD
Virginia Beach,36.84999299,-76.01704977,VABEACH,34886073,LOAD
Virginia Beach,36.84999299,-76.01704977,VABEACH,34886075,LOAD
Virginia Beach,36.84999299,-76.01704977,VABEACH,34886077,LOAD
Valley,38.3143416,-78.97081062,VALLEY,35010387,EHV
Van Dorn,38.79499351,-77.14928538,VANDORN,34886445,LOAD
Van Dorn,38.79499351,-77.14928538,VANDORN,34886447,LOAD
Verona,38.18989681,-78.98580918,VERONA,34886895,LOAD
Verona,38.18989681,-78.98580918,VERONA,34886897,LOAD
Vicker,37.16524664,-80.44405861,VICKER,32412919,LOAD
Vinton,37.26829925,-79.86295506,VINTON,32412927,LOAD
Vinton,37.26829925,-79.86295506,VINTON,32412929,LOAD
Kerr Dam,36.60085533,-78.30124511,VP KERR DAM 1-7,41161061,AGGREGATE
Wakefield,36.89790269,-76.89784094,WAKEFIEL,32412937,LOAD
Waller,37.29585336,-76.70554961,WALLER,34886079,LOAD
Waller,37.29585336,-76.70554961,WALLER,34886081,LOAD
Chincoteague,37.88098031,-75.52172576,WALLOPS,50033,LOAD
Walney,38.8936558,-77.41158523,WALNEY,34886449,LOAD
Walney,38.8936558,-77.41158523,WALNEY,34886451,LOAD
Walney,38.8936558,-77.41158523,WALNEY,1183224922,LOAD
Walthall,37.30339617,-77.39916863,WALTHALL,34885709,LOAD
Walthall,37.30339617,-77.39916863,WALTHALL,45565877,LOAD
Walthall,37.30339617,-77.39916863,WALTHALL,1183224483,LOAD
Pentagon,38.86842435,-77.04946649,WAR,34886453,LOAD
Pentagon,38.86842435,-77.04946649,WAR,34886455,LOAD
Pentagon,38.86842435,-77.04946649,WAR,34886457,LOAD
Warrenton,38.69742368,-77.76746382,WARRENTN,34886459,LOAD
Warrenton,38.69742368,-77.76746382,WARRENTN,44460837,LOAD
Warwick,37.08343514,-76.46033698,WARWICK,34886083,LOAD
Warwick,37.08343514,-76.46033698,WARWICK,34886085,LOAD
Warwick,37.08343514,-76.46033698,WARWICK,34886087,LOAD
Warwick,37.08343514,-76.46033698,WARWICK,34886089,LOAD
Wattsville,37.93480234,-75.50210517,WATTSVIL,50036,LOAD
Wattsville,37.93480234,-75.50210517,WATTSVIL,50037,LOAD
Wattsville,37.93480234,-75.50210517,WATTSVIL,2156119243,GEN
Waynesboro,38.06026197,-78.87994886,WAYNESBO,34886899,LOAD
West Bassett,36.76979023,-80.01751279,WBASSETT,2041957771,LOAD
Welco,36.67196559,-78.92009335,WELCO,34885727,LOAD
Welco,36.67196559,-78.92009335,WELCO,2156112849,GEN
Welco,36.67196559,-78.92009335,WELCO,2156114075,LOAD
Weyers Cave,38.28289371,-78.90590835,WEYERSCV,34886907,LOAD
Wheeler,38.75308054,-77.65422652,WHEELER,1552832691,LOAD
Whitestone Branch,37.17275691,-81.95527334,WHETSTNE,1218905974,LOAD
White Oak,37.48611996,-77.24706625,WHITEOA4,34885729,LOAD
White Oak,37.48611996,-77.24706625,WHITEOA4,34885731,LOAD
White Oak,37.48611996,-77.24706625,WHITEOA4,2156113379,LOAD
White Oak,37.48611996,-77.24706625,WHITEOA4,2156113394,LOAD
White Stone,37.64880297,-76.39830012,WHITESTN,34885733,LOAD
Wilderness DP,38.3544318,-77.75674092,WILDERNS,1338423209,LOAD
Windsor DP,36.822685,-76.78182066,WINDSOR,2156114610,LOAD
Windsor DP,36.822685,-76.78182066,WINDSOR,2156114640,LOAD
Winterpock,37.39321816,-77.67210685,WINTERPK,34885735,LOAD
Winterpock,37.39321816,-77.67210685,WINTERPK,34885737,LOAD
Winterpock,37.39321816,-77.67210685,WINTERPK,2156110185,LOAD
Winterpock,37.39321816,-77.67210685,WINTERPK,2156113897,GEN
Westmoreland,38.00835039,-76.74359278,WMORELN4,51519929,LOAD
Westmoreland,38.00835039,-76.74359278,WMORELN4,1869195643,GEN
Wolf Hills Energy,36.66359204,-82.10389867,WOLF HILLS 1-5,37420967,AGGREGATE
Woodbridge,38.65474502,-77.2825091,WOODBRGE,34886463,LOAD
Woodbridge,38.65474502,-77.2825091,WOODBRGE,34886465,LOAD
Woodpecker,38.09048893,-77.44548371,WOODPKDP,34886467,LOAD
Woods DP,38.76741934,-77.47866716,WOODSDP,34886469,LOAD
West Salem,37.29987475,-80.12589238,WSALEM,32413093,LOAD
West Point,37.53926227,-76.80383347,WSTPOINT,34885739,LOAD
West Point,37.53926227,-76.80383347,WSTPOINT,34885741,LOAD
Wurno,37.07469255,-80.71740545,WURNO,32413103,LOAD
Wurno,37.07469255,-80.71740545,WURNO,32413105,LOAD
Wurno,37.07469255,-80.71740545,WURNO,51519927,LOAD
Wurno,37.07469255,-80.71740545,WURNO,1165480777,GEN
Wythe,36.9484324,-81.06049947,WYTHE,32413115,LOAD
Wythe,36.9484324,-81.06049947,WYTHE,32413117,LOAD
Wythe,36.9484324,-81.06049947,WYTHE,2156111394,LOAD
Yadkin,36.76297904,-76.35471476,YADKIN,35010357,EHV
Yardley Ridge,38.95018189,-77.5186353,YARDRIDG,1388604818,LOAD
Yardley Ridge,38.95018189,-77.5186353,YARDRIDG,1388604819,LOAD
Yorktown,37.21316329,-76.46103491,YORKTOW4,34886115,LOAD
Yorktown,37.21316329,-76.46103491,YORKTOW4,34886117,LOAD
Yorktown,37.21316329,-76.46103491,YORKTOW4,34887863,GEN
Yorktown,37.21316329,-76.46103491,YORKTOW4,34887865,GEN
Yorktown,37.21316329,-76.46103491,YORKTOW4,34887867,GEN
Yorktown,37.21316329,-76.46103491,YORKTOW4,2156119284,LOAD
Yorktown,37.21316329,-76.46103491,YORKTOW4,2156119462,LOAD
Yorktown,37.21316329,-76.46103491,YORKTOW4,2156119546,LOAD
Yorktown,37.21316329,-76.46103491,YORKTOW4,2156119606,LOAD
