Datacenter URL,State,City,Datacenter Name
https://www.datacentermap.com/usa/virginia/richmond/chirisa-richmond-ctp-03/,virginia,richmond,chirisa-richmond-ctp-03
https://www.datacentermap.com/usa/virginia/richmond/chirisa-richmond-ctp-06/,virginia,richmond,chirisa-richmond-ctp-06
https://www.datacentermap.com/usa/virginia/richmond/chirisa-technology-park-richmond/,virginia,richmond,chirisa-technology-park-richmond
https://www.datacentermap.com/usa/virginia/fredericksburg/cleanarc-va1-1/,virginia,fredericksburg,cleanarc-va1-1
https://www.datacentermap.com/usa/virginia/fredericksburg/cleanarc-va1-2/,virginia,fredericksburg,cleanarc-va1-2
https://www.datacentermap.com/usa/virginia/fredericksburg/cleanarc-va1-3/,virginia,fredericksburg,cleanarc-va1-3
https://www.datacentermap.com/usa/virginia/fredericksburg/cleanarc-va1-campus/,virginia,fredericksburg,cleanarc-va1-campus
https://www.datacentermap.com/usa/virginia/culpeper/cloudhq-clp1/,virginia,culpeper,cloudhq-clp1
https://www.datacentermap.com/usa/virginia/culpeper/cloudhq-clp2/,virginia,culpeper,cloudhq-clp2
https://www.datacentermap.com/usa/virginia/culpeper/cloudhq-clp3/,virginia,culpeper,cloudhq-clp3
https://www.datacentermap.com/usa/virginia/culpeper/cloudhq-clp-campus/,virginia,culpeper,cloudhq-clp-campus
https://www.datacentermap.com/usa/virginia/ashburn/cloudhq-lc1/,virginia,ashburn,cloudhq-lc1
https://www.datacentermap.com/usa/virginia/ashburn/cloudhq-lc10/,virginia,ashburn,cloudhq-lc10
https://www.datacentermap.com/usa/virginia/ashburn/cloudhq-lc11/,virginia,ashburn,cloudhq-lc11
https://www.datacentermap.com/usa/virginia/ashburn/cloudhq-lc12/,virginia,ashburn,cloudhq-lc12
https://www.datacentermap.com/usa/virginia/ashburn/cloudhq-lc13/,virginia,ashburn,cloudhq-lc13
https://www.datacentermap.com/usa/virginia/ashburn/cloudhq-lc14/,virginia,ashburn,cloudhq-lc14
https://www.datacentermap.com/usa/virginia/ashburn/cloudhq-lc2/,virginia,ashburn,cloudhq-lc2
https://www.datacentermap.com/usa/virginia/ashburn/cloudhq-lc3/,virginia,ashburn,cloudhq-lc3
https://www.datacentermap.com/usa/virginia/ashburn/cloudhq-lc4/,virginia,ashburn,cloudhq-lc4
https://www.datacentermap.com/usa/virginia/ashburn/cloudhq-lc5/,virginia,ashburn,cloudhq-lc5
https://www.datacentermap.com/usa/virginia/ashburn/cloudhq-lc8/,virginia,ashburn,cloudhq-lc8
https://www.datacentermap.com/usa/virginia/ashburn/cloudhq-lc9/,virginia,ashburn,cloudhq-lc9
https://www.datacentermap.com/usa/virginia/ashburn/cloudhq-lc-campus/,virginia,ashburn,cloudhq-lc-campus
https://www.datacentermap.com/usa/virginia/manassas/cloudhq-mcc2/,virginia,manassas,cloudhq-mcc2
https://www.datacentermap.com/usa/virginia/manassas/cloudhq-mcc3/,virginia,manassas,cloudhq-mcc3
https://www.datacentermap.com/usa/virginia/manassas/cloudhq-mcc4/,virginia,manassas,cloudhq-mcc4
https://www.datacentermap.com/usa/virginia/manassas/cloudhq-mcc5/,virginia,manassas,cloudhq-mcc5
https://www.datacentermap.com/usa/virginia/manassas/cloudhq-mcc6/,virginia,manassas,cloudhq-mcc6
https://www.datacentermap.com/usa/virginia/manassas/cloudhq-mcc6z/,virginia,manassas,cloudhq-mcc6z
https://www.datacentermap.com/usa/virginia/manassas/cloudhq-mcc7/,virginia,manassas,cloudhq-mcc7
https://www.datacentermap.com/usa/virginia/manassas/cloudhq-mcc-campus/,virginia,manassas,cloudhq-mcc-campus
https://www.datacentermap.com/usa/virginia/manassas/cloudhq-mdc1/,virginia,manassas,cloudhq-mdc1
https://www.datacentermap.com/usa/virginia/manassas/cloudhq-mdc2/,virginia,manassas,cloudhq-mdc2
https://www.datacentermap.com/usa/virginia/manassas/cloudhq-mdc3/,virginia,manassas,cloudhq-mdc3
https://www.datacentermap.com/usa/virginia/manassas/cloudhq-mdc-campus/,virginia,manassas,cloudhq-mdc-campus
https://www.datacentermap.com/usa/virginia/richmond/cogent-data-center-richmond/,virginia,richmond,cogent-data-center-richmond
https://www.datacentermap.com/usa/virginia/herndon/cogent-herndon/,virginia,herndon,cogent-herndon
https://www.datacentermap.com/usa/virginia/vienna-virginia/cogent-vienna/,virginia,vienna-virginia,cogent-vienna
https://www.datacentermap.com/usa/virginia/ashburn/cologix-ash1-s/,virginia,ashburn,cologix-ash1-s
https://www.datacentermap.com/usa/virginia/ashburn/compass-loudoun-county-i/,virginia,ashburn,compass-loudoun-county-i
https://www.datacentermap.com/usa/virginia/ashburn/compass-loudoun-county-i-a/,virginia,ashburn,compass-loudoun-county-i-a
https://www.datacentermap.com/usa/virginia/ashburn/compass-loudoun-county-i-b/,virginia,ashburn,compass-loudoun-county-i-b
https://www.datacentermap.com/usa/virginia/ashburn/compass-loudoun-county-i-c/,virginia,ashburn,compass-loudoun-county-i-c
https://www.datacentermap.com/usa/virginia/ashburn/compass-loudoun-county-i-d/,virginia,ashburn,compass-loudoun-county-i-d
https://www.datacentermap.com/usa/virginia/ashburn/compass-loudoun-county-i-e/,virginia,ashburn,compass-loudoun-county-i-e
https://www.datacentermap.com/usa/virginia/manassas/copt-dc-19/,virginia,manassas,copt-dc-19
https://www.datacentermap.com/usa/virginia/sterling/copt-mp-1/,virginia,sterling,copt-mp-1
https://www.datacentermap.com/usa/virginia/sterling/copt-mp-2/,virginia,sterling,copt-mp-2
https://www.datacentermap.com/usa/virginia/sterling/copt-mp-3/,virginia,sterling,copt-mp-3
https://www.datacentermap.com/usa/virginia/reston/coresite-reston-campus/,virginia,reston,coresite-reston-campus
https://www.datacentermap.com/usa/virginia/reston/coresite-va1/,virginia,reston,coresite-va1
https://www.datacentermap.com/usa/virginia/reston/coresite-va3/,virginia,reston,coresite-va3
https://www.datacentermap.com/usa/virginia/gainesville-va/corscale-gainesville-bldg-1/,virginia,gainesville-va,corscale-gainesville-bldg-1
https://www.datacentermap.com/usa/virginia/gainesville-va/corscale-gainesville-bldg-2/,virginia,gainesville-va,corscale-gainesville-bldg-2
