Datacenter URL,State,City,Datacenter Name
https://www.datacentermap.com/usa/california/los-angeles/zcolo-707-wilshireblvd/,california,los-angeles,zcolo-707-wilshireblvd
https://www.datacentermap.com/usa/california/santa-clara/amazon-aws-sfo-2305-mission-a/,california,santa-clara,amazon-aws-sfo-2305-mission-a
https://www.datacentermap.com/usa/california/santa-clara/amazon-aws-sfo-2305-mission-b/,california,santa-clara,amazon-aws-sfo-2305-mission-b
https://www.datacentermap.com/usa/california/santa-clara/amazon-aws-sfo-960-central/,california,santa-clara,amazon-aws-sfo-960-central
https://www.datacentermap.com/usa/california/san-jose/amazon-aws-sfo-arroyo/,california,san-jose,amazon-aws-sfo-arroyo
https://www.datacentermap.com/usa/california/san-diego/american-internet-services-ais/,california,san-diego,american-internet-services-ais
https://www.datacentermap.com/usa/california/san-diego/american-internet-services-sdtc/,california,san-diego,american-internet-services-sdtc
https://www.datacentermap.com/usa/california/los-angeles/aon-center-la/,california,los-angeles,aon-center-la
https://www.datacentermap.com/usa/california/fremont/apple-newark-data-center/,california,fremont,apple-newark-data-center
https://www.datacentermap.com/usa/california/san-jose/arena-investors-ai-rd/,california,san-jose,arena-investors-ai-rd
https://www.datacentermap.com/usa/california/palo-alto/att-3175-spring/,california,palo-alto,att-3175-spring
https://www.datacentermap.com/usa/california/hayward/att-hayward/,california,hayward,att-hayward
https://www.datacentermap.com/usa/california/san-jose/avaio-pittsburg/,california,san-jose,avaio-pittsburg
https://www.datacentermap.com/usa/california/santa-clara/aws-sfo-mission-college-campus/,california,santa-clara,aws-sfo-mission-college-campus
https://www.datacentermap.com/usa/california/modesto/ayera-city-tower/,california,modesto,ayera-city-tower
https://www.datacentermap.com/usa/california/los-angeles/black-lotus-la2/,california,los-angeles,black-lotus-la2
https://www.datacentermap.com/usa/california/el-centro/calethos-campus-site-1/,california,el-centro,calethos-campus-site-1
https://www.datacentermap.com/usa/california/el-centro/calethos-campus-site-2/,california,el-centro,calethos-campus-site-2
https://www.datacentermap.com/usa/california/el-centro/calethos-site-1-building-1/,california,el-centro,calethos-site-1-building-1
https://www.datacentermap.com/usa/california/el-centro/calethos-site-1-building-2/,california,el-centro,calethos-site-1-building-2
https://www.datacentermap.com/usa/california/el-centro/calethos-site-1-building-3/,california,el-centro,calethos-site-1-building-3
https://www.datacentermap.com/usa/california/el-centro/calethos-site-1-building-4/,california,el-centro,calethos-site-1-building-4
https://www.datacentermap.com/usa/california/el-centro/calethos-site-1-building-5/,california,el-centro,calethos-site-1-building-5
https://www.datacentermap.com/usa/california/el-centro/calethos-site-2-building-1/,california,el-centro,calethos-site-2-building-1
https://www.datacentermap.com/usa/california/el-centro/calethos-site-2-building-2/,california,el-centro,calethos-site-2-building-2
https://www.datacentermap.com/usa/california/el-centro/calethos-site-2-building-3/,california,el-centro,calethos-site-2-building-3
https://www.datacentermap.com/usa/california/el-centro/calethos-site-2-building-4/,california,el-centro,calethos-site-2-building-4
https://www.datacentermap.com/usa/california/el-centro/calethos-site-2-building-5/,california,el-centro,calethos-site-2-building-5
https://www.datacentermap.com/usa/california/los-angeles/calpopcom-inc/,california,los-angeles,calpopcom-inc
https://www.datacentermap.com/usa/california/san-diego/carinet/,california,san-diego,carinet
https://www.datacentermap.com/usa/california/san-diego/castle-access/,california,san-diego,castle-access
https://www.datacentermap.com/usa/california/san-diego/castle-access-aero-drive/,california,san-diego,castle-access-aero-drive
https://www.datacentermap.com/usa/california/santa-clara/centersquare-silicon-valley-sfo4-a/,california,santa-clara,centersquare-silicon-valley-sfo4-a
https://www.datacentermap.com/usa/california/santa-clara/centersquare-silicon-valley-sfo4-b/,california,santa-clara,centersquare-silicon-valley-sfo4-b
https://www.datacentermap.com/usa/california/san-jose/centralcolo/,california,san-jose,centralcolo
https://www.datacentermap.com/usa/california/san-jose/china-mobile-san-jose/,california,san-jose,china-mobile-san-jose
https://www.datacentermap.com/usa/california/santa-clara/china-telecom-santa-clara/,california,santa-clara,china-telecom-santa-clara
https://www.datacentermap.com/usa/california/santa-clara/cloudhq-sjc1/,california,santa-clara,cloudhq-sjc1
https://www.datacentermap.com/usa/california/irvine/cogent-anaheim/,california,irvine,cogent-anaheim
https://www.datacentermap.com/usa/california/irvine/cogent-data-center-anaheim-2/,california,irvine,cogent-data-center-anaheim-2
https://www.datacentermap.com/usa/california/los-angeles/cogent-data-center-burbank/,california,los-angeles,cogent-data-center-burbank
https://www.datacentermap.com/usa/california/hayward/cogent-data-center-livermore/,california,hayward,cogent-data-center-livermore
https://www.datacentermap.com/usa/california/sacramento/cogent-data-center-oroville/,california,sacramento,cogent-data-center-oroville
https://www.datacentermap.com/usa/california/riverside/cogent-data-center-palm-springs/,california,riverside,cogent-data-center-palm-springs
https://www.datacentermap.com/usa/california/irvine/cogent-data-center-rialto/,california,irvine,cogent-data-center-rialto
https://www.datacentermap.com/usa/california/san-diego/cogent-data-center-san-diego-3/,california,san-diego,cogent-data-center-san-diego-3
https://www.datacentermap.com/usa/california/san-jose/cogent-data-center-san-jose/,california,san-jose,cogent-data-center-san-jose
https://www.datacentermap.com/usa/california/stockton/cogent-data-center-stockton/,california,stockton,cogent-data-center-stockton
https://www.datacentermap.com/usa/california/los-angeles/cogent-la-mirada/,california,los-angeles,cogent-la-mirada
https://www.datacentermap.com/usa/california/los-angeles/cogent-los-angeles/,california,los-angeles,cogent-los-angeles
https://www.datacentermap.com/usa/california/oakland/cogent-oakland/,california,oakland,cogent-oakland
https://www.datacentermap.com/usa/california/los-angeles/cogent-pasadena/,california,los-angeles,cogent-pasadena
https://www.datacentermap.com/usa/california/san-diego/cogent-san-diego/,california,san-diego,cogent-san-diego
https://www.datacentermap.com/usa/california/san-diego/cogent-san-diego2/,california,san-diego,cogent-san-diego2
https://www.datacentermap.com/usa/california/san-francisco/colocation-america-200-paul/,california,san-francisco,colocation-america-200-paul
https://www.datacentermap.com/usa/california/los-angeles/colocation-america-600w-7th/,california,los-angeles,colocation-america-600w-7th
https://www.datacentermap.com/usa/california/los-angeles/colocation-america-aon-center/,california,los-angeles,colocation-america-aon-center
https://www.datacentermap.com/usa/california/los-angeles/colocation-america-ladc1/,california,los-angeles,colocation-america-ladc1
https://www.datacentermap.com/usa/california/los-angeles/colocation-america-quinby/,california,los-angeles,colocation-america-quinby
https://www.datacentermap.com/usa/california/los-angeles/colocation-america-telecom-center/,california,los-angeles,colocation-america-telecom-center
https://www.datacentermap.com/usa/california/los-angeles/colocrossing-la1/,california,los-angeles,colocrossing-la1
https://www.datacentermap.com/usa/california/san-jose/colocrossing-sj1/,california,san-jose,colocrossing-sj1
https://www.datacentermap.com/usa/california/santa-clara/cologix-sv1/,california,santa-clara,cologix-sv1
https://www.datacentermap.com/usa/california/los-angeles/cololocker/,california,los-angeles,cololocker
https://www.datacentermap.com/usa/california/san-francisco/coloserve-360-spear/,california,san-francisco,coloserve-360-spear
https://www.datacentermap.com/usa/california/santa-clara/colovore/,california,santa-clara,colovore
https://www.datacentermap.com/usa/california/santa-clara/colovore-sjc02/,california,santa-clara,colovore-sjc02
https://www.datacentermap.com/usa/california/santa-clara/connect-santa-clara/,california,santa-clara,connect-santa-clara
https://www.datacentermap.com/usa/california/sacramento/conscious-data-centers/,california,sacramento,conscious-data-centers
https://www.datacentermap.com/usa/california/sacramento/consolidated-citrus-heights/,california,sacramento,consolidated-citrus-heights
https://www.datacentermap.com/usa/california/sacramento/consolidated-mcclellan/,california,sacramento,consolidated-mcclellan
https://www.datacentermap.com/usa/california/los-angeles/coresite-los-angeles-la3/,california,los-angeles,coresite-los-angeles-la3
https://www.datacentermap.com/usa/california/santa-clara/coresite-santa-clara-sv5/,california,santa-clara,coresite-santa-clara-sv5
https://www.datacentermap.com/usa/california/santa-clara/coresite-santa-clara-sv7/,california,santa-clara,coresite-santa-clara-sv7
https://www.datacentermap.com/usa/california/santa-clara/coresite-santa-clara-sv8/,california,santa-clara,coresite-santa-clara-sv8
https://www.datacentermap.com/usa/california/santa-clara/coresite-silicon-valley-sv9/,california,santa-clara,coresite-silicon-valley-sv9
https://www.datacentermap.com/usa/california/santa-clara/coresite-sv3/,california,santa-clara,coresite-sv3
https://www.datacentermap.com/usa/california/santa-clara/coresite-sv4/,california,santa-clara,coresite-sv4
https://www.datacentermap.com/usa/california/los-angeles/cyberverse-lax01/,california,los-angeles,cyberverse-lax01
https://www.datacentermap.com/usa/california/santa-clara/cyrusone-scv1/,california,santa-clara,cyrusone-scv1
https://www.datacentermap.com/usa/california/los-angeles/cyxtera-lax1a/,california,los-angeles,cyxtera-lax1a
https://www.datacentermap.com/usa/california/los-angeles/cyxtera-lax2a/,california,los-angeles,cyxtera-lax2a
https://www.datacentermap.com/usa/california/irvine/cyxtera-lax3/,california,irvine,cyxtera-lax3
https://www.datacentermap.com/usa/california/santa-clara/cyxtera-sfo1a/,california,santa-clara,cyxtera-sfo1a
https://www.datacentermap.com/usa/california/santa-clara/cyxtera-sfo1b/,california,santa-clara,cyxtera-sfo1b
https://www.datacentermap.com/usa/california/santa-clara/cyxtera-sfo2a/,california,santa-clara,cyxtera-sfo2a
https://www.datacentermap.com/usa/california/santa-clara/cyxtera-sfo2b/,california,santa-clara,cyxtera-sfo2b
https://www.datacentermap.com/usa/california/san-jose/cyxtera-sfo3/,california,san-jose,cyxtera-sfo3
https://www.datacentermap.com/usa/california/san-francisco/cyxtera-sfo3a/,california,san-francisco,cyxtera-sfo3a
https://www.datacentermap.com/usa/california/san-francisco/cyxtera-sfo3b/,california,san-francisco,cyxtera-sfo3b
https://www.datacentermap.com/usa/california/los-angeles/databank-lax1/,california,los-angeles,databank-lax1
https://www.datacentermap.com/usa/california/santa-clara/databank-sfo1/,california,santa-clara,databank-sfo1
https://www.datacentermap.com/usa/california/irvine/databank-sna2/,california,irvine,databank-sna2
https://www.datacentermap.com/usa/california/sacramento/datacate/,california,sacramento,datacate
https://www.datacentermap.com/usa/california/santa-clara/datacate-santa-clara/,california,santa-clara,datacate-santa-clara
https://www.datacentermap.com/usa/california/los-angeles/datacenter-america/,california,los-angeles,datacenter-america
https://www.datacentermap.com/usa/california/sacramento/datanoccom/,california,sacramento,datanoccom
https://www.datacentermap.com/usa/california/san-jose/data-pipe-san-jose/,california,san-jose,data-pipe-san-jose
https://www.datacentermap.com/usa/california/santa-clara/deft-silicon-valley/,california,santa-clara,deft-silicon-valley
https://www.datacentermap.com/usa/california/los-angeles/digico-los-angeles-lax2/,california,los-angeles,digico-los-angeles-lax2
https://www.datacentermap.com/usa/california/los-angeles/digital-hub/,california,los-angeles,digital-hub
https://www.datacentermap.com/usa/california/los-angeles/downtown-colo-624/,california,los-angeles,downtown-colo-624
https://www.datacentermap.com/usa/california/los-angeles/downtown-colo-corporation/,california,los-angeles,downtown-colo-corporation
https://www.datacentermap.com/usa/california/los-angeles/downtown-data-center/,california,los-angeles,downtown-data-center
https://www.datacentermap.com/usa/california/santa-clara/dupont-fabros-sj1/,california,santa-clara,dupont-fabros-sj1
https://www.datacentermap.com/usa/california/san-jose/earthlink-san-jose/,california,san-jose,earthlink-san-jose
https://www.datacentermap.com/usa/california/san-jose/ecl-mv1/,california,san-jose,ecl-mv1
https://www.datacentermap.com/usa/california/sacramento/edcsac01/,california,sacramento,edcsac01
https://www.datacentermap.com/usa/california/san-diego/edcsdg01/,california,san-diego,edcsdg01
https://www.datacentermap.com/usa/california/eureka/edgeconnex-arcata-edcacv01/,california,eureka,edgeconnex-arcata-edcacv01
https://www.datacentermap.com/usa/california/santa-clara/edgeconnex-santa-clara-edcsvc01/,california,santa-clara,edgeconnex-santa-clara-edcsvc01
https://www.datacentermap.com/usa/california/santa-clara/edgecore-silicon-valley-sv01/,california,santa-clara,edgecore-silicon-valley-sv01
https://www.datacentermap.com/usa/california/santa-clara/edgecore-silicon-valley-sv02/,california,santa-clara,edgecore-silicon-valley-sv02
https://www.datacentermap.com/usa/california/san-jose/em1-emeryville-data-center/,california,san-jose,em1-emeryville-data-center
https://www.datacentermap.com/usa/california/el-segundo/equinix-el-segundo/,california,el-segundo,equinix-el-segundo
https://www.datacentermap.com/usa/california/san-jose/equinix-great-oaks-south-campus/,california,san-jose,equinix-great-oaks-south-campus
https://www.datacentermap.com/usa/california/los-angeles/equinix-la3/,california,los-angeles,equinix-la3
https://www.datacentermap.com/usa/california/los-angeles/equinix-la7/,california,los-angeles,equinix-la7
https://www.datacentermap.com/usa/california/los-angeles/equinix-los-angeles1/,california,los-angeles,equinix-los-angeles1
https://www.datacentermap.com/usa/california/los-angeles/equinix-los-angeles2/,california,los-angeles,equinix-los-angeles2
https://www.datacentermap.com/usa/california/san-jose/equinix-san-jose1/,california,san-jose,equinix-san-jose1
https://www.datacentermap.com/usa/california/san-jose/equinix-san-jose2/,california,san-jose,equinix-san-jose2
https://www.datacentermap.com/usa/california/santa-clara/equinix-santa-clara/,california,santa-clara,equinix-santa-clara
https://www.datacentermap.com/usa/california/santa-clara/equinix-sunnyvale/,california,santa-clara,equinix-sunnyvale
https://www.datacentermap.com/usa/california/san-jose/equinix-sv10/,california,san-jose,equinix-sv10
https://www.datacentermap.com/usa/california/san-jose/equinix-sv11/,california,san-jose,equinix-sv11
https://www.datacentermap.com/usa/california/san-jose/equinix-sv12x/,california,san-jose,equinix-sv12x
https://www.datacentermap.com/usa/california/santa-clara/equinix-sv14/,california,santa-clara,equinix-sv14
https://www.datacentermap.com/usa/california/santa-clara/equinix-sv15/,california,santa-clara,equinix-sv15
https://www.datacentermap.com/usa/california/santa-clara/equinix-sv16/,california,santa-clara,equinix-sv16
https://www.datacentermap.com/usa/california/santa-clara/equinix-sv17/,california,santa-clara,equinix-sv17
https://www.datacentermap.com/usa/california/san-jose/equinix-sv18/,california,san-jose,equinix-sv18
https://www.datacentermap.com/usa/california/san-jose/equinix-sv19/,california,san-jose,equinix-sv19
